Filename:	D:\TGAdata\„∆√ŒœÈ\Ã∆–°º™\10%5mm.t6d
79.16	100.108
79.50	100.114
79.84	100.118
80.18	100.114
80.53	100.121
80.87	100.125
81.22	100.125
81.56	100.121
81.89	100.121
82.22	100.114
82.56	100.118
82.89	100.114
83.23	100.114
83.57	100.118
83.91	100.121
84.26	100.118
84.60	100.121
84.94	100.118
85.28	100.114
85.62	100.121
85.96	100.118
86.30	100.108
86.64	100.104
86.97	100.111
87.30	100.118
87.64	100.125
87.99	100.121
88.33	100.118
88.67	100.114
89.01	100.108
89.35	100.111
89.70	100.114
90.04	100.114
90.39	100.111
90.73	100.111
91.07	100.114
91.41	100.118
91.75	100.114
92.09	100.111
92.43	100.100
92.77	100.097
93.11	100.087
93.44	100.080
93.78	100.076
94.12	100.076
94.46	100.083
94.80	100.076
95.14	100.080
95.48	100.080
95.83	100.080
96.17	100.083
96.52	100.083
96.86	100.083
97.20	100.080
97.54	100.083
97.89	100.094
98.23	100.100
98.57	100.104
98.92	100.108
99.26	100.104
99.61	100.097
99.95	100.097
100.30	100.094
100.64	100.090
100.98	100.087
101.32	100.090
101.66	100.083
102.00	100.080
102.34	100.076
102.68	100.073
103.02	100.066
103.36	100.069
103.70	100.069
104.03	100.069
104.37	100.076
104.71	100.080
105.05	100.080
105.39	100.083
105.73	100.087
106.07	100.083
106.40	100.083
106.74	100.076
107.07	100.069
107.40	100.066
107.73	100.063
108.06	100.066
108.39	100.069
108.72	100.076
109.05	100.080
109.38	100.083
109.71	100.087
110.03	100.083
110.36	100.076
110.69	100.066
111.02	100.066
111.34	100.066
111.67	100.063
112.00	100.066
112.32	100.063
112.65	100.073
112.98	100.069
113.30	100.069
113.63	100.063
113.95	100.063
114.28	100.063
114.60	100.059
114.93	100.059
115.25	100.063
115.57	100.059
115.89	100.055
116.22	100.052
116.54	100.059
116.86	100.059
117.19	100.059
117.51	100.059
117.83	100.063
118.16	100.063
118.48	100.066
118.80	100.066
119.12	100.076
119.44	100.083
119.76	100.069
120.08	100.063
120.40	100.063
120.73	100.059
121.05	100.055
121.37	100.049
121.69	100.045
122.01	100.052
122.33	100.052
122.66	100.049
122.98	100.049
123.30	100.049
123.63	100.049
123.96	100.045
124.29	100.049
124.62	100.049
124.95	100.049
125.28	100.049
125.61	100.042
125.94	100.042
126.26	100.042
126.59	100.038
126.92	100.035
127.24	100.035
127.57	100.031
127.90	100.028
128.23	100.024
128.56	100.028
128.88	100.028
129.21	100.028
129.54	100.028
129.87	100.028
130.19	100.028
130.52	100.035
130.85	100.031
131.18	100.031
131.51	100.035
131.83	100.028
132.16	100.028
132.48	100.024
132.81	100.021
133.13	100.024
133.46	100.021
133.79	100.024
134.11	100.024
134.44	100.021
134.77	100.021
135.10	100.028
135.42	100.031
135.75	100.024
136.07	100.028
136.40	100.021
136.73	100.017
137.05	100.014
137.38	100.014
137.70	100.010
138.03	100.007
138.35	100.000
138.68	100.003
139.01	100.007
139.34	100.010
139.66	100.010
139.99	100.003
140.32	100.000
140.64	100.000
140.97	100.003
141.29	100.000
141.62	99.997
141.94	99.997
142.26	99.990
142.59	99.983
142.91	99.986
143.23	100.000
143.56	100.000
143.88	99.997
144.20	100.000
144.52	100.000
144.84	100.003
145.17	100.000
145.49	100.003
145.81	100.000
146.13	100.000
146.46	100.003
146.78	100.000
147.10	99.997
147.43	99.993
147.75	99.993
148.07	99.997
148.39	99.983
148.71	99.983
149.04	99.983
149.35	99.976
149.68	99.972
150.00	99.979
150.32	99.983
150.65	99.986
150.97	99.986
151.29	99.986
151.61	99.986
151.93	99.979
152.26	99.979
152.58	99.976
152.90	99.976
153.22	99.976
153.55	99.976
153.87	99.976
154.19	99.972
154.51	99.976
154.83	99.969
155.16	99.969
155.48	99.965
155.80	99.965
156.12	99.969
156.44	99.965
156.76	99.972
157.08	99.976
157.40	99.969
157.72	99.965
158.04	99.969
158.37	99.969
158.69	99.965
159.01	99.955
159.33	99.955
159.65	99.955
159.97	99.955
160.29	99.955
160.61	99.955
160.93	99.955
161.25	99.962
161.57	99.969
161.90	99.965
162.21	99.958
162.53	99.955
162.85	99.948
163.17	99.948
163.49	99.948
163.81	99.951
164.13	99.955
164.45	99.955
164.77	99.955
165.09	99.945
165.41	99.941
165.73	99.937
166.06	99.945
166.38	99.945
166.70	99.948
167.02	99.941
167.34	99.937
167.66	99.937
167.98	99.927
168.30	99.924
168.62	99.931
168.94	99.927
169.26	99.927
169.58	99.927
169.90	99.934
170.22	99.931
170.54	99.934
170.86	99.941
171.18	99.945
171.50	99.945
171.82	99.945
172.14	99.937
172.45	99.934
172.78	99.931
173.10	99.934
173.42	99.924
173.75	99.920
174.07	99.920
174.40	99.924
174.72	99.924
175.05	99.924
175.37	99.927
175.69	99.924
176.01	99.920
176.34	99.917
176.66	99.917
176.98	99.917
177.31	99.913
177.63	99.910
177.96	99.910
178.29	99.910
178.62	99.913
178.94	99.910
179.28	99.906
179.61	99.910
179.93	99.906
180.26	99.910
180.59	99.903
180.92	99.903
181.25	99.899
181.58	99.892
181.91	99.889
182.25	99.885
182.58	99.879
182.91	99.885
183.25	99.889
183.58	99.889
183.91	99.889
184.24	99.882
184.58	99.875
184.91	99.879
185.24	99.882
185.57	99.885
185.90	99.885
186.24	99.882
186.57	99.882
186.90	99.879
187.23	99.885
187.56	99.882
187.89	99.882
188.22	99.882
188.55	99.882
188.88	99.879
189.21	99.875
189.54	99.879
189.87	99.882
190.20	99.879
190.53	99.882
190.86	99.875
191.19	99.875
191.52	99.872
191.85	99.872
192.18	99.872
192.51	99.872
192.84	99.865
193.16	99.854
193.49	99.854
193.82	99.865
194.16	99.868
194.48	99.861
194.81	99.858
195.14	99.854
195.47	99.865
195.80	99.868
196.13	99.868
196.46	99.865
196.79	99.861
197.12	99.861
197.44	99.858
197.78	99.854
198.10	99.851
198.43	99.847
198.76	99.847
199.09	99.847
199.41	99.844
199.74	99.840
200.07	99.840
200.41	99.840
200.74	99.840
201.07	99.844
201.40	99.847
201.73	99.847
202.06	99.840
202.39	99.844
202.72	99.840
203.04	99.837
203.37	99.840
203.70	99.834
204.03	99.834
204.36	99.834
204.68	99.840
205.01	99.844
205.34	99.844
205.67	99.840
206.00	99.837
206.33	99.840
206.65	99.844
206.98	99.840
207.31	99.844
207.64	99.830
207.97	99.830
208.31	99.834
208.64	99.827
208.97	99.823
209.30	99.823
209.63	99.827
209.97	99.820
210.30	99.820
210.62	99.816
210.96	99.816
211.29	99.809
211.62	99.816
211.94	99.806
212.27	99.806
212.60	99.806
212.94	99.806
213.26	99.806
213.59	99.806
213.92	99.802
214.25	99.802
214.59	99.806
214.91	99.806
215.25	99.809
215.57	99.806
215.91	99.806
216.24	99.806
216.57	99.802
216.90	99.809
217.23	99.806
217.57	99.809
217.90	99.809
218.23	99.806
218.57	99.802
218.90	99.802
219.23	99.802
219.56	99.809
219.90	99.809
220.23	99.802
220.56	99.802
220.89	99.806
221.22	99.802
221.55	99.799
221.88	99.792
222.22	99.788
222.54	99.788
222.87	99.788
223.20	99.785
223.53	99.795
223.85	99.795
224.18	99.795
224.51	99.792
224.84	99.795
225.17	99.795
225.49	99.795
225.82	99.795
226.15	99.795
226.47	99.788
226.80	99.782
227.13	99.778
227.46	99.782
227.78	99.774
228.11	99.774
228.44	99.774
228.77	99.774
229.10	99.771
229.43	99.764
229.76	99.761
230.09	99.757
230.41	99.764
230.75	99.764
231.08	99.768
231.41	99.764
231.74	99.771
232.07	99.768
232.40	99.771
232.73	99.778
233.06	99.778
233.39	99.774
233.72	99.764
234.04	99.757
234.37	99.761
234.70	99.754
235.03	99.754
235.36	99.754
235.69	99.750
236.02	99.750
236.35	99.754
236.68	99.754
237.01	99.757
237.34	99.761
237.68	99.757
238.00	99.750
238.33	99.754
238.66	99.754
239.00	99.754
239.33	99.754
239.65	99.747
239.98	99.747
240.31	99.743
240.64	99.743
240.97	99.743
241.30	99.743
241.63	99.736
241.96	99.736
242.29	99.736
242.63	99.736
242.96	99.736
243.29	99.729
243.62	99.722
243.95	99.719
244.28	99.719
244.61	99.722
244.94	99.726
245.28	99.726
245.61	99.726
245.94	99.719
246.27	99.722
246.60	99.726
246.94	99.733
247.27	99.729
247.60	99.733
247.93	99.729
248.26	99.719
248.60	99.719
248.93	99.719
249.26	99.722
249.60	99.722
249.93	99.722
250.26	99.719
250.60	99.705
250.93	99.702
251.27	99.698
251.60	99.702
251.93	99.698
252.27	99.705
252.61	99.698
252.94	99.691
253.27	99.688
253.61	99.688
253.94	99.684
254.28	99.677
254.61	99.681
254.94	99.681
255.28	99.674
255.61	99.674
255.94	99.664
256.27	99.670
256.60	99.674
256.94	99.667
257.27	99.660
257.60	99.664
257.92	99.667
258.25	99.670
258.57	99.667
258.90	99.670
259.23	99.664
259.56	99.656
259.88	99.656
260.21	99.656
260.53	99.653
260.85	99.646
261.18	99.643
261.50	99.646
261.82	99.643
262.14	99.646
262.46	99.650
262.78	99.639
263.10	99.632
263.43	99.629
263.75	99.625
264.07	99.622
264.40	99.629
264.72	99.625
265.04	99.622
265.36	99.618
265.69	99.618
266.01	99.622
266.33	99.629
266.66	99.622
266.99	99.618
267.31	99.611
267.63	99.608
267.95	99.608
268.27	99.611
268.60	99.605
268.92	99.598
269.25	99.594
269.58	99.598
269.90	99.598
270.23	99.591
270.56	99.587
270.88	99.584
271.21	99.577
271.53	99.577
271.86	99.573
272.18	99.566
272.51	99.563
272.83	99.559
273.15	99.559
273.48	99.566
273.80	99.563
274.13	99.559
274.45	99.556
274.77	99.553
275.10	99.553
275.42	99.542
275.74	99.532
276.07	99.521
276.39	99.525
276.71	99.521
277.03	99.521
277.35	99.518
277.67	99.514
277.99	99.507
278.31	99.507
278.63	99.500
278.95	99.497
279.27	99.490
279.59	99.487
279.91	99.480
280.23	99.473
280.55	99.466
280.87	99.466
281.19	99.459
281.52	99.455
281.84	99.445
282.16	99.442
282.49	99.438
282.81	99.435
283.13	99.435
283.45	99.435
283.77	99.428
284.09	99.421
284.41	99.417
284.73	99.414
285.06	99.407
285.38	99.400
285.71	99.390
286.04	99.390
286.36	99.390
286.69	99.382
287.01	99.379
287.33	99.372
287.66	99.358
287.98	99.355
288.30	99.351
288.63	99.351
288.95	99.344
289.28	99.344
289.60	99.337
289.92	99.337
290.24	99.337
290.57	99.341
290.88	99.341
291.21	99.337
291.53	99.334
291.84	99.330
292.16	99.317
292.48	99.306
292.80	99.299
293.13	99.292
293.45	99.285
293.78	99.282
294.10	99.275
294.43	99.268
294.75	99.261
295.08	99.258
295.40	99.258
295.72	99.258
296.05	99.254
296.37	99.244
296.70	99.240
297.02	99.237
297.35	99.227
297.67	99.219
298.00	99.216
298.32	99.216
298.65	99.213
298.97	99.206
299.30	99.199
299.62	99.192
299.95	99.178
300.27	99.174
300.60	99.171
300.93	99.167
301.26	99.164
301.59	99.161
301.92	99.157
302.25	99.154
302.58	99.147
302.91	99.136
303.25	99.126
303.59	99.115
303.92	99.109
304.26	99.098
304.59	99.091
304.93	99.088
305.26	99.081
305.60	99.077
305.94	99.070
306.27	99.067
306.60	99.060
306.94	99.056
307.27	99.049
307.60	99.043
307.93	99.032
308.26	99.025
308.59	99.025
308.93	99.022
309.26	99.015
309.59	99.011
309.93	99.001
310.26	98.994
310.60	98.987
310.94	98.977
311.27	98.970
311.61	98.956
311.94	98.946
312.27	98.938
312.61	98.935
312.94	98.925
313.28	98.921
313.61	98.900
313.94	98.890
314.28	98.876
314.61	98.866
314.95	98.859
315.28	98.852
315.62	98.845
315.95	98.845
316.29	98.841
316.62	98.831
316.96	98.821
317.30	98.803
317.63	98.789
317.96	98.782
318.30	98.779
318.63	98.769
318.97	98.762
319.30	98.751
319.64	98.737
319.97	98.727
320.31	98.717
320.64	98.706
320.97	98.692
321.31	98.682
321.64	98.675
321.98	98.657
322.31	98.644
322.64	98.637
322.98	98.626
323.31	98.623
323.64	98.609
323.98	98.602
324.31	98.588
324.64	98.578
324.98	98.567
325.31	98.554
325.65	98.543
325.98	98.526
326.31	98.508
326.65	98.491
326.98	98.477
327.31	98.467
327.64	98.453
327.98	98.436
328.31	98.418
328.64	98.404
328.97	98.387
329.30	98.370
329.63	98.356
329.96	98.345
330.29	98.328
330.63	98.311
330.96	98.293
331.30	98.273
331.63	98.252
331.96	98.231
332.29	98.217
332.63	98.207
332.96	98.193
333.29	98.172
333.62	98.141
333.95	98.113
334.28	98.085
334.62	98.061
334.95	98.037
335.29	98.016
335.63	97.995
335.96	97.967
336.29	97.950
336.62	97.926
336.96	97.898
337.29	97.873
337.62	97.842
337.96	97.822
338.30	97.794
338.63	97.770
338.97	97.738
339.30	97.707
339.64	97.683
339.97	97.655
340.31	97.627
340.65	97.596
340.98	97.561
341.32	97.534
341.65	97.492
341.99	97.461
342.32	97.433
342.66	97.402
343.00	97.367
343.33	97.336
343.67	97.305
344.00	97.277
344.34	97.235
344.67	97.194
345.01	97.155
345.34	97.121
345.68	97.086
346.01	97.051
346.35	97.017
346.68	96.982
347.01	96.937
347.35	96.892
347.69	96.850
348.02	96.816
348.36	96.777
348.70	96.739
349.04	96.694
349.38	96.649
349.71	96.604
350.05	96.562
350.38	96.521
350.72	96.476
351.06	96.430
351.39	96.372
351.73	96.316
352.07	96.267
352.41	96.209
352.74	96.164
353.08	96.115
353.42	96.070
353.76	96.018
354.09	95.966
354.43	95.917
354.77	95.858
355.11	95.799
355.45	95.740
355.79	95.688
356.13	95.629
356.47	95.567
356.81	95.504
357.14	95.438
357.49	95.376
357.83	95.314
358.17	95.244
358.50	95.178
358.84	95.109
359.18	95.050
359.52	94.984
359.86	94.915
360.19	94.849
360.53	94.783
360.86	94.720
361.20	94.647
361.54	94.571
361.87	94.495
362.21	94.422
362.55	94.342
362.88	94.266
363.22	94.190
363.55	94.110
363.88	94.030
364.22	93.950
364.55	93.867
364.88	93.784
365.22	93.701
365.55	93.614
365.88	93.531
366.22	93.451
366.55	93.368
366.88	93.281
367.21	93.184
367.54	93.101
367.86	93.007
368.19	92.913
368.52	92.819
368.84	92.726
369.17	92.629
369.50	92.538
369.83	92.441
370.16	92.341
370.49	92.247
370.81	92.154
371.14	92.053
371.47	91.952
371.80	91.859
372.13	91.762
372.45	91.657
372.79	91.550
373.12	91.442
373.44	91.335
373.77	91.234
374.10	91.130
374.43	91.023
374.75	90.915
375.08	90.811
375.41	90.703
375.74	90.596
376.07	90.488
376.40	90.381
376.73	90.277
377.06	90.173
377.39	90.065
377.72	89.954
378.05	89.840
378.38	89.736
378.71	89.618
379.04	89.507
379.37	89.396
379.69	89.274
380.02	89.156
380.35	89.038
380.68	88.914
381.00	88.799
381.33	88.685
381.66	88.560
382.00	88.445
382.32	88.331
382.66	88.206
382.98	88.074
383.31	87.956
383.64	87.831
383.97	87.703
384.30	87.578
384.63	87.453
384.96	87.328
385.28	87.196
385.61	87.065
385.94	86.933
386.27	86.791
386.60	86.648
386.93	86.506
387.26	86.360
387.59	86.218
387.92	86.073
388.25	85.923
388.58	85.778
388.92	85.636
389.25	85.479
389.58	85.323
389.92	85.164
390.25	85.008
390.58	84.852
390.91	84.692
391.25	84.532
391.58	84.373
391.92	84.203
392.25	84.029
392.59	83.859
392.92	83.686
393.26	83.509
393.59	83.336
393.92	83.152
394.25	82.971
394.58	82.791
394.91	82.600
395.24	82.406
395.57	82.201
395.90	82.000
396.23	81.802
396.56	81.601
396.89	81.400
397.23	81.195
397.56	80.987
397.89	80.776
398.23	80.561
398.56	80.346
398.89	80.123
399.22	79.898
399.56	79.676
399.89	79.447
400.23	79.215
400.56	78.979
400.89	78.746
401.22	78.514
401.56	78.278
401.88	78.035
402.22	77.796
402.54	77.560
402.88	77.321
403.20	77.078
403.53	76.825
403.86	76.571
404.19	76.311
404.51	76.055
404.84	75.798
405.17	75.538
405.50	75.271
405.83	75.007
406.15	74.733
406.48	74.462
406.81	74.185
407.14	73.904
407.46	73.623
407.79	73.345
408.11	73.061
408.44	72.773
408.77	72.471
409.10	72.183
409.43	71.888
409.76	71.593
410.09	71.295
410.43	70.990
410.76	70.688
411.09	70.383
411.41	70.078
411.74	69.769
412.07	69.460
412.39	69.148
412.72	68.825
413.05	68.499
413.38	68.166
413.71	67.840
414.03	67.504
414.36	67.171
414.68	66.845
415.01	66.508
415.33	66.179
415.66	65.839
415.98	65.492
416.31	65.138
416.63	64.788
416.96	64.441
417.29	64.087
417.62	63.733
417.95	63.372
418.28	63.008
418.61	62.648
418.94	62.287
419.27	61.915
419.60	61.541
419.92	61.173
420.25	60.802
420.58	60.424
420.91	60.046
421.24	59.664
421.57	59.286
421.91	58.898
422.24	58.502
422.57	58.103
422.91	57.704
423.24	57.305
423.57	56.910
423.91	56.508
424.24	56.095
424.57	55.696
424.91	55.286
425.24	54.881
425.57	54.478
425.90	54.059
426.23	53.639
426.56	53.216
426.88	52.782
427.21	52.355
427.54	51.925
427.87	51.495
428.20	51.061
428.53	50.621
428.86	50.187
429.19	49.754
429.52	49.310
429.84	48.866
430.17	48.425
430.50	47.985
430.82	47.530
431.15	47.086
431.48	46.635
431.81	46.184
432.14	45.723
432.46	45.269
432.79	44.814
433.12	44.367
433.45	43.909
433.78	43.447
434.11	42.986
434.44	42.521
434.77	42.063
435.10	41.592
435.43	41.123
435.76	40.655
436.10	40.187
436.43	39.725
436.76	39.260
437.10	38.789
437.43	38.327
437.76	37.862
438.10	37.401
438.43	36.929
438.77	36.461
439.10	35.986
439.43	35.518
439.76	35.046
440.09	34.578
440.42	34.109
440.75	33.641
441.09	33.169
441.42	32.701
441.76	32.229
442.09	31.771
442.42	31.310
442.75	30.831
443.08	30.366
443.41	29.905
443.75	29.444
444.08	28.986
444.41	28.524
444.75	28.063
445.08	27.602
445.41	27.147
445.75	26.703
446.08	26.256
446.42	25.805
446.75	25.364
447.08	24.913
447.42	24.466
447.75	24.022
448.08	23.592
448.41	23.158
448.75	22.731
449.07	22.312
449.40	21.902
449.74	21.476
450.06	21.053
450.39	20.633
450.73	20.220
451.06	19.814
451.40	19.422
451.73	19.034
452.07	18.635
452.41	18.239
452.74	17.851
453.08	17.473
453.42	17.095
453.76	16.737
454.09	16.373
454.42	16.012
454.75	15.669
455.09	15.329
455.43	14.989
455.76	14.653
456.10	14.326
456.44	13.997
456.78	13.681
457.12	13.365
457.45	13.060
457.79	12.758
458.13	12.453
458.47	12.158
458.81	11.867
459.15	11.596
459.49	11.322
459.83	11.059
460.17	10.809
460.52	10.570
460.86	10.334
461.21	10.112
461.55	9.890
461.89	9.671
462.23	9.453
462.57	9.238
462.91	9.043
463.26	8.853
463.60	8.665
463.94	8.488
464.28	8.308
464.62	8.127
464.96	7.961
465.30	7.795
465.63	7.632
465.97	7.486
466.30	7.340
466.64	7.208
466.97	7.063
467.31	6.927
467.64	6.789
467.98	6.667
468.32	6.546
468.66	6.431
469.00	6.313
469.34	6.195
469.68	6.081
470.02	5.966
470.36	5.855
470.71	5.745
471.05	5.637
471.39	5.533
471.74	5.429
472.08	5.339
472.42	5.248
472.76	5.165
473.09	5.078
473.43	4.992
473.77	4.905
474.11	4.818
474.44	4.742
474.78	4.662
475.12	4.589
475.46	4.513
475.80	4.440
476.14	4.360
476.47	4.291
476.81	4.228
477.14	4.173
477.48	4.107
477.81	4.041
478.15	3.986
478.49	3.927
478.83	3.878
479.18	3.823
479.52	3.767
479.86	3.715
480.19	3.670
480.53	3.628
480.86	3.590
481.19	3.556
481.53	3.521
481.86	3.493
482.20	3.462
482.53	3.441
482.87	3.424
483.20	3.396
483.53	3.375
483.87	3.365
484.20	3.344
484.54	3.327
484.87	3.313
485.21	3.313
485.54	3.306
485.88	3.306
486.21	3.289
486.55	3.275
486.88	3.271
487.22	3.271
487.56	3.271
487.89	3.261
488.22	3.254
488.56	3.254
488.89	3.254
489.23	3.247
489.56	3.243
489.89	3.243
490.23	3.236
490.56	3.226
490.89	3.209
491.23	3.202
491.56	3.205
491.89	3.209
492.23	3.209
492.56	3.205
492.89	3.195
493.23	3.181
493.56	3.174
493.90	3.171
494.23	3.167
494.57	3.167
494.90	3.160
495.23	3.150
495.57	3.143
495.90	3.139
496.24	3.132
496.57	3.129
496.91	3.126
497.25	3.118
497.58	3.112
497.92	3.101
498.26	3.084
498.59	3.087
498.93	3.087
499.27	3.080
499.60	3.066
499.94	3.063
500.28	3.056
500.62	3.056
500.96	3.053
501.31	3.046
501.64	3.046
501.98	3.032
502.32	3.021
502.66	3.018
503.00	3.008
503.34	3.008
503.68	3.008
504.01	2.997
504.35	2.990
504.69	2.990
505.02	2.983
505.36	2.976
505.70	2.969
506.03	2.963
506.37	2.959
506.70	2.945
507.04	2.935
507.37	2.921
507.71	2.907
508.04	2.897
508.37	2.890
508.70	2.886
509.03	2.883
509.36	2.872
509.69	2.872
510.02	2.876
510.35	2.872
510.68	2.865
511.01	2.851
511.35	2.845
511.67	2.841
512.01	2.831
512.34	2.827
512.67	2.824
513.00	2.813
513.34	2.800
513.67	2.792
514.00	2.792
514.34	2.782
514.67	2.768
515.00	2.761
515.33	2.758
515.66	2.747
515.99	2.737
516.32	2.737
516.65	2.734
516.98	2.727
517.32	2.716
517.65	2.709
517.98	2.699
518.31	2.695
518.64	2.692
518.97	2.695
519.29	2.692
519.62	2.685
519.95	2.678
520.28	2.674
520.61	2.664
520.94	2.654
521.27	2.640
521.60	2.636
521.92	2.633
522.25	2.629
522.58	2.626
522.91	2.616
523.24	2.612
523.57	2.609
523.90	2.602
524.24	2.591
524.57	2.591
524.90	2.595
525.23	2.591
525.56	2.588
525.89	2.577
526.23	2.574
526.56	2.567
526.89	2.557
527.23	2.557
527.56	2.553
527.90	2.546
528.24	2.543
528.58	2.529
528.91	2.529
529.25	2.518
529.58	2.518
529.91	2.515
530.25	2.511
530.58	2.501
530.91	2.491
531.25	2.484
531.58	2.480
531.92	2.470
532.25	2.459
532.59	2.456
532.92	2.449
533.25	2.442
533.59	2.442
533.91	2.439
534.24	2.432
534.57	2.421
534.90	2.411
535.24	2.397
535.57	2.390
535.90	2.373
536.23	2.362
536.57	2.366
536.90	2.373
537.23	2.373
537.56	2.362
537.89	2.355
538.22	2.352
538.55	2.345
538.88	2.338
539.22	2.338
539.56	2.338
539.90	2.335
540.23	2.321
540.57	2.317
540.90	2.307
541.24	2.307
541.57	2.303
541.90	2.296
542.24	2.290
542.57	2.276
542.90	2.262
543.24	2.251
543.57	2.255
543.90	2.255
544.22	2.255
544.55	2.251
544.88	2.241
545.21	2.230
545.54	2.224
545.87	2.217
546.21	2.217
546.54	2.210
546.87	2.210
547.21	2.203
547.55	2.203
547.89	2.196
548.23	2.189
548.57	2.182
548.90	2.185
549.23	2.179
549.56	2.164
549.89	2.158
550.22	2.154
550.55	2.147
550.88	2.140
551.22	2.133
551.55	2.123
551.88	2.116
552.22	2.113
552.55	2.109
552.89	2.102
553.23	2.099
553.56	2.095
553.90	2.088
554.24	2.085
554.57	2.067
554.91	2.061
555.25	2.057
555.58	2.054
555.91	2.047
556.25	2.043
556.59	2.043
556.92	2.043
557.26	2.036
557.59	2.015
557.93	2.005
558.26	1.998
558.58	1.981
558.91	1.977
559.24	1.988
559.58	1.984
559.91	1.977
560.25	1.977
560.59	1.970
560.92	1.963
561.25	1.956
561.59	1.953
561.93	1.953
562.27	1.946
562.61	1.936
562.95	1.925
563.28	1.918
563.61	1.918
563.95	1.908
564.29	1.901
564.64	1.894
564.98	1.887
565.31	1.880
565.65	1.877
565.98	1.866
566.31	1.856
566.65	1.845
566.98	1.838
567.31	1.835
567.65	1.825
567.98	1.811
568.32	1.804
568.65	1.793
568.99	1.783
569.34	1.780
569.67	1.776
570.01	1.769
570.34	1.766
570.67	1.759
571.00	1.755
571.34	1.735
571.68	1.735
572.01	1.727
572.35	1.724
572.68	1.717
573.01	1.710
573.34	1.703
573.67	1.696
574.00	1.686
574.33	1.679
574.66	1.665
574.99	1.665
575.33	1.669
575.66	1.658
575.99	1.655
576.33	1.651
576.66	1.644
576.99	1.637
577.33	1.634
577.66	1.617
578.00	1.606
578.35	1.609
578.69	1.603
579.04	1.592
579.39	1.585
579.74	1.578
580.10	1.575
580.45	1.575
580.80	1.575
581.14	1.568
581.48	1.568
581.82	1.561
582.16	1.544
582.50	1.537
582.83	1.537
583.17	1.533
583.51	1.526
583.86	1.523
584.20	1.523
584.55	1.526
584.90	1.519
585.25	1.506
585.59	1.502
585.94	1.495
586.29	1.492
586.64	1.485
587.00	1.481
587.35	1.474
587.70	1.460
