Filename:	D:\TGAdata\„∆√ŒœÈ\Ã∆–°º™\20%5mm.t6d
79.34	100.058
79.68	100.055
80.02	100.052
80.36	100.046
80.71	100.043
81.05	100.049
81.39	100.055
81.73	100.052
82.08	100.046
82.42	100.046
82.77	100.049
83.11	100.049
83.45	100.046
83.80	100.046
84.14	100.049
84.48	100.049
84.82	100.046
85.17	100.043
85.51	100.037
85.85	100.034
86.20	100.034
86.54	100.034
86.88	100.028
87.23	100.028
87.57	100.025
87.92	100.031
88.26	100.025
88.60	100.028
88.95	100.031
89.29	100.031
89.64	100.028
89.98	100.018
90.32	100.012
90.66	100.015
91.00	100.025
91.34	100.028
91.68	100.018
92.03	100.018
92.36	100.022
92.70	100.022
93.05	100.022
93.39	100.015
93.72	100.012
94.06	100.012
94.40	100.006
94.74	100.012
95.08	100.009
95.42	100.009
95.76	100.006
96.10	100.009
96.44	100.009
96.78	100.009
97.11	100.009
97.45	100.009
97.80	100.009
98.14	100.003
98.48	100.006
98.82	100.000
99.17	100.006
99.51	100.000
99.85	99.994
100.20	99.988
100.54	99.981
100.89	99.972
101.23	99.975
101.57	99.981
101.92	99.985
102.26	99.985
102.60	99.981
102.95	99.985
103.29	99.985
103.64	99.981
103.98	99.978
104.32	99.981
104.66	99.985
105.01	99.985
105.35	99.985
105.69	99.975
106.03	99.972
106.37	99.972
106.71	99.978
107.04	99.975
107.38	99.972
107.71	99.975
108.04	99.972
108.37	99.966
108.70	99.963
109.03	99.960
109.36	99.960
109.69	99.960
110.02	99.969
110.35	99.966
110.67	99.963
111.00	99.957
111.32	99.954
111.65	99.948
111.97	99.942
112.30	99.939
112.62	99.932
112.95	99.929
113.27	99.929
113.60	99.929
113.92	99.926
114.25	99.929
114.57	99.923
114.90	99.923
115.23	99.923
115.55	99.917
115.88	99.914
116.21	99.911
116.54	99.914
116.87	99.914
117.19	99.914
117.52	99.911
117.84	99.908
118.16	99.902
118.48	99.905
118.81	99.905
119.13	99.895
119.45	99.886
119.78	99.883
120.11	99.880
120.43	99.880
120.75	99.886
121.07	99.880
121.39	99.880
121.71	99.877
122.04	99.880
122.35	99.889
122.67	99.898
122.99	99.892
123.31	99.886
123.63	99.880
123.96	99.874
124.28	99.871
124.61	99.877
124.93	99.871
125.26	99.871
125.59	99.868
125.92	99.868
126.25	99.871
126.58	99.865
126.90	99.862
127.23	99.862
127.56	99.868
127.89	99.865
128.22	99.856
128.55	99.853
128.88	99.853
129.20	99.849
129.53	99.849
129.85	99.846
130.18	99.846
130.51	99.846
130.84	99.834
131.16	99.828
131.49	99.831
131.82	99.831
132.15	99.834
132.47	99.828
132.80	99.825
133.13	99.819
133.46	99.822
133.78	99.825
134.11	99.825
134.43	99.822
134.76	99.822
135.08	99.815
135.41	99.812
135.73	99.809
136.06	99.803
136.38	99.797
136.71	99.794
137.03	99.788
137.36	99.788
137.68	99.785
138.01	99.782
138.33	99.782
138.66	99.779
138.98	99.769
139.31	99.766
139.63	99.766
139.96	99.769
140.28	99.766
140.60	99.769
140.93	99.766
141.25	99.763
141.58	99.769
141.90	99.766
142.22	99.769
142.54	99.769
142.86	99.769
143.19	99.766
143.51	99.763
143.83	99.766
144.15	99.757
144.48	99.751
144.80	99.754
145.13	99.751
145.45	99.748
145.78	99.742
146.10	99.742
146.43	99.736
146.75	99.739
147.08	99.739
147.40	99.739
147.73	99.742
148.05	99.742
148.38	99.742
148.70	99.742
149.02	99.742
149.34	99.745
149.67	99.742
149.99	99.736
150.32	99.732
150.63	99.732
150.95	99.729
151.27	99.732
151.60	99.729
151.92	99.726
152.25	99.726
152.57	99.726
152.90	99.729
153.22	99.723
153.55	99.726
153.87	99.723
154.19	99.717
154.51	99.708
154.83	99.708
155.15	99.705
155.47	99.708
155.79	99.708
156.11	99.702
156.44	99.705
156.76	99.705
157.08	99.699
157.40	99.692
157.72	99.692
158.04	99.689
158.36	99.692
158.68	99.702
159.00	99.702
159.32	99.692
159.65	99.686
159.97	99.680
160.29	99.680
160.61	99.677
160.93	99.680
161.25	99.680
161.57	99.683
161.89	99.680
162.21	99.680
162.52	99.677
162.85	99.683
163.16	99.686
163.49	99.683
163.81	99.680
164.13	99.677
164.45	99.677
164.77	99.674
165.09	99.671
165.41	99.671
165.73	99.674
166.05	99.677
166.37	99.671
166.69	99.668
167.01	99.671
167.33	99.680
167.65	99.671
167.97	99.665
168.29	99.668
168.61	99.668
168.93	99.668
169.25	99.662
169.57	99.668
169.89	99.665
170.21	99.671
170.53	99.671
170.85	99.668
171.17	99.659
171.50	99.659
171.82	99.662
172.14	99.665
172.46	99.662
172.78	99.665
173.10	99.665
173.43	99.659
173.75	99.665
174.08	99.668
174.40	99.665
174.73	99.656
175.06	99.659
175.38	99.656
175.71	99.656
176.04	99.656
176.36	99.653
176.69	99.659
177.02	99.659
177.35	99.659
177.68	99.659
178.01	99.653
178.33	99.650
178.66	99.646
178.98	99.653
179.31	99.646
179.63	99.646
179.96	99.640
180.29	99.643
180.61	99.646
180.94	99.646
181.27	99.640
181.59	99.637
181.91	99.634
182.24	99.631
182.57	99.634
182.89	99.634
183.22	99.628
183.55	99.625
183.88	99.616
184.21	99.619
184.54	99.619
184.87	99.625
185.20	99.628
185.53	99.628
185.86	99.628
186.19	99.619
186.52	99.619
186.85	99.616
187.18	99.609
187.51	99.606
187.84	99.603
188.17	99.612
188.50	99.616
188.84	99.622
189.17	99.619
189.50	99.622
189.83	99.619
190.16	99.612
190.49	99.609
190.82	99.603
191.14	99.603
191.47	99.600
191.80	99.591
192.13	99.588
192.46	99.588
192.79	99.588
193.12	99.594
193.45	99.588
193.78	99.588
194.11	99.588
194.44	99.588
194.78	99.591
195.11	99.588
195.44	99.585
195.77	99.585
196.10	99.591
196.43	99.588
196.76	99.585
197.09	99.582
197.43	99.579
197.75	99.579
198.08	99.579
198.41	99.576
198.74	99.579
199.07	99.585
199.40	99.588
199.73	99.585
200.06	99.576
200.38	99.576
200.72	99.579
201.05	99.579
201.38	99.576
201.71	99.576
202.04	99.579
202.38	99.579
202.70	99.573
203.03	99.560
203.36	99.557
203.69	99.557
204.03	99.554
204.35	99.554
204.69	99.554
205.02	99.551
205.35	99.545
205.68	99.545
206.01	99.542
206.35	99.536
206.68	99.542
207.01	99.545
207.34	99.545
207.67	99.542
208.01	99.542
208.34	99.539
208.67	99.533
209.00	99.533
209.34	99.533
209.67	99.533
210.00	99.526
210.32	99.523
210.66	99.526
210.99	99.533
211.32	99.536
211.65	99.539
211.98	99.539
212.31	99.539
212.64	99.539
212.98	99.536
213.31	99.533
213.64	99.530
213.97	99.530
214.31	99.526
214.64	99.526
214.97	99.526
215.30	99.530
215.63	99.530
215.97	99.533
216.30	99.536
216.63	99.533
216.97	99.526
217.30	99.530
217.63	99.526
217.97	99.526
218.31	99.523
218.64	99.517
218.97	99.508
219.31	99.508
219.64	99.505
219.97	99.511
220.31	99.508
220.64	99.514
220.97	99.517
221.31	99.514
221.64	99.520
221.97	99.517
222.30	99.523
222.63	99.514
222.95	99.511
223.28	99.505
223.61	99.511
223.94	99.508
224.26	99.508
224.59	99.502
224.92	99.499
225.25	99.496
225.57	99.484
225.90	99.487
226.23	99.496
226.56	99.499
226.89	99.508
227.22	99.502
227.54	99.505
227.87	99.505
228.20	99.499
228.53	99.496
228.86	99.496
229.18	99.493
229.51	99.490
229.85	99.490
230.18	99.493
230.51	99.490
230.84	99.490
231.17	99.484
231.50	99.480
231.83	99.477
232.16	99.474
232.49	99.471
232.82	99.474
233.14	99.477
233.47	99.474
233.80	99.465
234.13	99.462
234.46	99.459
234.79	99.459
235.12	99.462
235.45	99.465
235.77	99.462
236.10	99.462
236.43	99.456
236.76	99.447
237.09	99.440
237.43	99.443
237.76	99.443
238.09	99.453
238.43	99.447
238.76	99.443
239.09	99.437
239.42	99.437
239.75	99.437
240.08	99.440
240.41	99.440
240.74	99.434
241.07	99.431
241.40	99.425
241.73	99.419
242.06	99.416
242.40	99.419
242.73	99.416
243.06	99.419
243.40	99.422
243.73	99.422
244.07	99.419
244.40	99.413
244.73	99.413
245.06	99.410
245.39	99.404
245.72	99.404
246.05	99.401
246.38	99.394
246.71	99.388
247.04	99.385
247.38	99.385
247.71	99.379
248.04	99.376
248.37	99.376
248.70	99.376
249.03	99.367
249.36	99.367
249.69	99.373
250.02	99.373
250.36	99.370
250.69	99.367
251.03	99.364
251.36	99.360
251.69	99.354
252.02	99.351
252.35	99.345
252.68	99.342
253.01	99.345
253.34	99.345
253.68	99.339
254.01	99.333
254.35	99.330
254.68	99.324
255.01	99.314
255.35	99.314
255.69	99.311
256.02	99.311
256.36	99.311
256.69	99.305
257.03	99.299
257.36	99.299
257.69	99.296
258.02	99.296
258.35	99.299
258.68	99.293
259.01	99.290
259.34	99.284
259.66	99.277
259.99	99.277
260.31	99.271
260.64	99.268
260.96	99.265
261.29	99.271
261.62	99.271
261.94	99.271
262.27	99.265
262.60	99.265
262.92	99.256
263.25	99.253
263.57	99.259
263.89	99.250
264.22	99.238
264.54	99.238
264.86	99.234
265.19	99.228
265.52	99.222
265.84	99.213
266.17	99.210
266.49	99.210
266.82	99.201
267.14	99.195
267.47	99.195
267.79	99.195
268.12	99.191
268.45	99.195
268.77	99.191
269.10	99.182
269.42	99.176
269.75	99.173
270.07	99.167
270.40	99.161
270.73	99.157
271.06	99.148
271.38	99.139
271.71	99.139
272.03	99.133
272.35	99.130
272.67	99.130
272.99	99.127
273.32	99.124
273.63	99.118
273.96	99.115
274.28	99.108
274.60	99.108
274.92	99.108
275.24	99.105
275.57	99.102
275.89	99.096
276.21	99.093
276.53	99.090
276.85	99.084
277.17	99.074
277.50	99.071
277.82	99.071
278.14	99.074
278.46	99.074
278.78	99.068
279.10	99.059
279.42	99.047
279.74	99.035
280.06	99.025
280.38	99.016
280.70	99.010
281.02	99.007
281.34	99.004
281.66	99.007
281.98	98.998
282.30	98.988
282.62	98.992
282.94	98.988
283.26	98.992
283.58	98.995
283.91	98.985
284.23	98.976
284.55	98.970
284.88	98.967
285.20	98.964
285.53	98.961
285.85	98.955
286.17	98.949
286.50	98.949
286.82	98.946
287.14	98.942
287.47	98.936
287.79	98.930
288.11	98.927
288.43	98.921
288.75	98.924
289.07	98.924
289.40	98.918
289.72	98.912
290.04	98.912
290.37	98.912
290.69	98.909
291.01	98.902
291.34	98.890
291.66	98.875
291.99	98.869
292.31	98.866
292.63	98.866
292.96	98.859
293.28	98.850
293.60	98.844
293.93	98.838
294.25	98.835
294.57	98.835
294.90	98.838
295.22	98.841
295.55	98.829
295.87	98.816
296.19	98.810
296.51	98.801
296.84	98.801
297.16	98.795
297.49	98.795
297.82	98.792
298.14	98.783
298.47	98.776
298.80	98.764
299.12	98.758
299.44	98.752
299.76	98.746
300.09	98.739
300.41	98.730
300.74	98.721
301.07	98.712
301.40	98.709
301.73	98.703
302.06	98.693
302.39	98.687
302.72	98.690
303.05	98.687
303.39	98.681
303.73	98.681
304.07	98.678
304.40	98.669
304.74	98.666
305.07	98.669
305.41	98.660
305.74	98.644
306.07	98.635
306.41	98.626
306.74	98.610
307.08	98.598
307.42	98.595
307.76	98.589
308.09	98.577
308.43	98.567
308.76	98.564
309.10	98.561
309.43	98.558
309.76	98.549
310.09	98.543
310.43	98.533
310.76	98.527
311.10	98.515
311.44	98.506
311.77	98.500
312.11	98.497
312.45	98.487
312.79	98.481
313.12	98.478
313.46	98.469
313.80	98.457
314.14	98.444
314.47	98.432
314.81	98.426
315.15	98.417
315.48	98.408
315.82	98.398
316.15	98.389
316.49	98.380
316.82	98.371
317.16	98.361
317.50	98.352
317.84	98.343
318.18	98.334
318.51	98.312
318.85	98.297
319.19	98.284
319.52	98.269
319.86	98.260
320.19	98.251
320.52	98.235
320.85	98.226
321.18	98.217
321.51	98.202
321.84	98.192
322.18	98.183
322.51	98.164
322.84	98.146
323.17	98.131
323.51	98.115
323.84	98.100
324.17	98.085
324.51	98.069
324.84	98.051
325.18	98.036
325.51	98.023
325.85	98.005
326.18	97.986
326.51	97.968
326.84	97.953
327.17	97.934
327.50	97.912
327.84	97.897
328.17	97.879
328.50	97.857
328.83	97.833
329.17	97.811
329.50	97.793
329.83	97.765
330.17	97.740
330.51	97.722
330.84	97.700
331.17	97.676
331.51	97.654
331.84	97.630
332.17	97.608
332.51	97.584
332.84	97.565
333.18	97.540
333.51	97.519
333.85	97.485
334.19	97.457
334.52	97.436
334.85	97.411
335.19	97.387
335.52	97.365
335.85	97.331
336.18	97.304
336.51	97.273
336.85	97.242
337.18	97.212
337.51	97.184
337.85	97.156
338.18	97.119
338.50	97.088
338.83	97.058
339.17	97.027
339.50	96.990
339.84	96.953
340.18	96.916
340.52	96.879
340.86	96.843
341.20	96.796
341.54	96.757
341.88	96.716
342.22	96.671
342.56	96.633
342.89	96.594
343.23	96.554
343.57	96.517
343.91	96.471
344.24	96.428
344.58	96.375
344.92	96.332
345.25	96.295
345.59	96.243
345.92	96.191
346.26	96.148
346.59	96.099
346.93	96.056
347.27	96.003
347.61	95.960
347.95	95.911
348.29	95.856
348.63	95.803
348.96	95.751
349.30	95.702
349.64	95.644
349.97	95.588
350.31	95.524
350.65	95.462
350.99	95.401
351.33	95.336
351.67	95.281
352.01	95.219
352.35	95.152
352.69	95.078
353.03	95.010
353.37	94.946
353.71	94.881
354.05	94.817
354.39	94.749
354.73	94.672
355.06	94.598
355.40	94.521
355.73	94.441
356.07	94.368
356.41	94.285
356.75	94.202
357.09	94.119
357.44	94.036
357.78	93.959
358.12	93.879
358.46	93.799
358.80	93.713
359.14	93.630
359.48	93.538
359.81	93.442
360.15	93.350
360.49	93.252
360.83	93.156
361.17	93.064
361.50	92.969
361.84	92.871
362.18	92.769
362.51	92.665
362.85	92.560
363.18	92.455
363.51	92.348
363.85	92.243
364.19	92.139
364.52	92.031
364.86	91.920
365.19	91.810
365.53	91.693
365.87	91.579
366.20	91.472
366.54	91.352
366.87	91.241
367.20	91.124
367.54	91.001
367.87	90.872
368.20	90.752
368.53	90.632
368.85	90.506
369.18	90.380
369.51	90.251
369.84	90.119
370.17	89.993
370.49	89.864
370.82	89.738
371.15	89.615
371.48	89.483
371.81	89.353
372.13	89.212
372.46	89.077
372.79	88.941
373.12	88.803
373.45	88.662
373.79	88.520
374.11	88.379
374.44	88.244
374.77	88.099
375.10	87.958
375.42	87.813
375.75	87.669
376.07	87.518
376.40	87.370
376.72	87.232
377.05	87.088
377.38	86.937
377.71	86.790
378.04	86.645
378.38	86.494
378.71	86.344
379.04	86.196
379.37	86.049
379.70	85.892
380.03	85.732
380.36	85.578
380.69	85.428
381.02	85.280
381.35	85.132
381.68	84.988
382.01	84.840
382.34	84.683
382.67	84.530
383.00	84.373
383.33	84.219
383.66	84.072
383.99	83.915
384.32	83.761
384.65	83.601
384.98	83.445
385.31	83.291
385.64	83.146
385.97	82.996
386.31	82.845
386.64	82.694
386.98	82.541
387.31	82.387
387.64	82.230
387.97	82.077
388.30	81.923
388.63	81.772
388.96	81.618
389.29	81.462
389.62	81.299
389.95	81.145
390.28	80.991
390.61	80.837
390.94	80.690
391.27	80.542
391.61	80.385
391.94	80.223
392.27	80.066
392.60	79.906
392.94	79.749
393.27	79.589
393.60	79.433
393.94	79.270
394.27	79.104
394.61	78.937
394.95	78.778
395.28	78.615
395.62	78.452
395.95	78.289
396.29	78.114
396.63	77.941
396.96	77.769
397.29	77.597
397.63	77.419
397.96	77.240
398.30	77.068
398.63	76.884
398.96	76.702
399.30	76.515
399.63	76.330
399.96	76.146
400.29	75.952
400.62	75.762
400.95	75.562
401.29	75.368
401.62	75.175
401.95	74.975
402.29	74.775
402.62	74.572
402.95	74.357
403.28	74.148
403.61	73.935
403.94	73.717
404.27	73.502
404.59	73.287
404.92	73.072
405.25	72.853
405.58	72.626
405.91	72.404
406.24	72.171
406.56	71.940
406.89	71.710
407.23	71.473
407.56	71.233
407.89	70.993
408.22	70.747
408.54	70.504
408.87	70.255
409.20	70.003
409.54	69.751
409.87	69.490
410.19	69.232
410.52	68.980
410.85	68.721
411.18	68.457
411.51	68.196
411.84	67.925
412.17	67.652
412.50	67.387
412.83	67.117
413.16	66.834
413.48	66.542
413.81	66.256
414.13	65.976
414.45	65.696
414.77	65.398
415.10	65.103
415.42	64.801
415.75	64.500
416.08	64.208
416.41	63.910
416.73	63.603
417.06	63.289
417.38	62.966
417.71	62.646
418.04	62.327
418.37	62.004
418.69	61.684
419.02	61.364
419.35	61.042
419.68	60.706
420.01	60.371
420.34	60.027
420.66	59.686
421.00	59.345
421.32	59.000
421.66	58.650
422.00	58.299
422.33	57.946
422.66	57.589
423.00	57.229
423.33	56.864
423.66	56.504
423.99	56.132
424.32	55.772
424.65	55.406
424.98	55.034
425.31	54.656
425.64	54.287
425.96	53.915
426.29	53.537
426.62	53.150
426.94	52.756
427.27	52.366
427.59	51.975
427.92	51.576
428.25	51.167
428.58	50.764
428.91	50.352
429.24	49.943
429.57	49.528
429.90	49.104
430.23	48.686
430.56	48.262
430.88	47.834
431.22	47.413
431.54	46.976
431.87	46.546
432.20	46.115
432.54	45.676
432.87	45.239
433.20	44.803
433.53	44.369
433.87	43.924
434.20	43.478
434.53	43.032
434.86	42.580
435.19	42.131
435.53	41.670
435.86	41.209
436.19	40.757
436.52	40.293
436.85	39.829
437.18	39.367
437.52	38.903
437.85	38.445
438.18	37.975
438.51	37.507
438.84	37.037
439.17	36.564
439.51	36.106
439.84	35.632
440.17	35.174
440.50	34.700
440.83	34.233
441.16	33.766
441.49	33.292
441.82	32.825
442.16	32.352
442.49	31.890
442.82	31.417
443.15	30.947
443.49	30.479
443.82	30.021
444.15	29.560
444.49	29.093
444.82	28.632
445.15	28.174
445.48	27.725
445.82	27.285
446.15	26.839
446.49	26.394
446.82	25.951
447.16	25.514
447.50	25.087
447.83	24.650
448.16	24.223
448.49	23.799
448.81	23.374
449.15	22.953
449.48	22.544
449.81	22.133
450.15	21.717
450.49	21.315
450.83	20.909
451.16	20.515
451.50	20.122
451.84	19.747
452.17	19.369
452.51	19.000
452.85	18.622
453.18	18.247
453.52	17.878
453.86	17.524
454.19	17.173
454.53	16.823
454.87	16.479
455.20	16.144
455.54	15.802
455.88	15.476
456.22	15.154
456.56	14.834
456.90	14.517
457.24	14.200
457.59	13.893
457.93	13.592
458.27	13.303
458.61	13.023
458.95	12.759
459.29	12.491
459.63	12.245
459.97	11.993
460.31	11.756
460.64	11.520
460.98	11.286
461.32	11.062
461.65	10.846
461.99	10.644
462.33	10.447
462.67	10.253
463.01	10.063
463.35	9.884
463.69	9.709
464.03	9.546
464.38	9.386
464.72	9.232
465.07	9.094
465.41	8.940
465.75	8.793
466.09	8.657
466.43	8.525
466.77	8.405
467.11	8.285
467.44	8.166
467.78	8.046
468.12	7.935
468.46	7.830
468.80	7.723
469.13	7.622
469.47	7.523
469.81	7.428
470.14	7.336
470.48	7.240
470.82	7.145
471.16	7.062
471.50	6.976
471.84	6.896
472.18	6.816
472.53	6.745
472.87	6.674
473.21	6.601
473.55	6.524
473.89	6.456
474.23	6.389
474.57	6.339
474.92	6.278
475.26	6.219
475.60	6.158
475.94	6.100
476.28	6.044
476.62	5.989
476.96	5.931
477.30	5.881
477.64	5.835
477.97	5.795
478.31	5.755
478.65	5.712
478.99	5.669
479.32	5.635
479.66	5.602
480.00	5.562
480.34	5.537
480.68	5.503
481.02	5.479
481.36	5.460
481.69	5.439
482.03	5.411
482.36	5.392
482.70	5.371
483.03	5.365
483.36	5.353
483.70	5.346
484.03	5.340
484.36	5.331
484.69	5.322
485.03	5.309
485.36	5.303
485.69	5.297
486.02	5.285
486.36	5.279
486.69	5.282
487.03	5.276
487.36	5.267
487.70	5.260
488.04	5.251
488.37	5.239
488.71	5.230
489.05	5.230
489.39	5.223
489.73	5.226
490.06	5.226
490.39	5.230
490.73	5.223
491.06	5.211
491.39	5.214
491.73	5.214
492.06	5.214
492.39	5.220
492.73	5.220
493.07	5.214
493.41	5.208
493.74	5.199
494.08	5.199
494.42	5.190
494.75	5.190
495.09	5.177
495.42	5.171
495.76	5.171
496.09	5.171
496.43	5.162
496.76	5.159
497.10	5.153
497.44	5.147
497.77	5.140
498.11	5.137
498.45	5.134
498.79	5.128
499.12	5.116
499.46	5.107
499.79	5.097
500.13	5.094
500.47	5.094
500.80	5.104
501.14	5.101
501.47	5.088
501.81	5.085
502.14	5.079
502.48	5.070
502.82	5.067
503.16	5.064
503.49	5.054
503.83	5.051
504.16	5.048
504.50	5.042
504.84	5.036
505.17	5.027
505.51	5.014
505.84	5.008
506.18	5.008
506.52	4.999
506.85	4.996
507.19	4.996
507.52	4.984
507.86	4.981
508.19	4.981
508.52	4.981
508.85	4.977
509.17	4.971
509.50	4.962
509.82	4.956
510.15	4.950
510.48	4.937
510.81	4.937
511.14	4.931
511.48	4.931
511.81	4.928
512.14	4.919
512.48	4.913
512.81	4.907
513.15	4.901
513.48	4.895
513.81	4.888
514.15	4.885
514.48	4.879
514.81	4.873
515.14	4.867
515.47	4.867
515.80	4.867
516.13	4.864
516.46	4.861
516.79	4.857
517.13	4.851
517.46	4.836
517.80	4.839
518.13	4.827
518.46	4.821
518.79	4.815
519.12	4.793
519.45	4.784
519.78	4.775
520.11	4.771
520.44	4.768
520.76	4.765
521.08	4.756
521.40	4.744
521.73	4.738
522.06	4.729
522.38	4.725
522.71	4.725
523.04	4.725
523.37	4.710
523.70	4.701
524.03	4.698
524.36	4.692
524.70	4.692
525.03	4.685
525.36	4.676
525.70	4.673
526.03	4.673
526.36	4.664
526.69	4.649
527.02	4.636
527.35	4.636
527.69	4.627
528.02	4.618
528.35	4.618
528.68	4.612
529.00	4.615
529.33	4.612
529.66	4.605
530.00	4.596
530.33	4.590
530.67	4.590
531.01	4.578
531.35	4.562
531.69	4.547
532.02	4.538
532.36	4.535
532.69	4.532
533.03	4.535
533.36	4.526
533.69	4.513
534.02	4.507
534.35	4.501
534.68	4.495
535.01	4.492
535.33	4.482
535.66	4.479
535.99	4.467
536.32	4.455
536.65	4.449
536.99	4.446
537.32	4.440
537.66	4.427
538.00	4.421
538.33	4.409
538.67	4.402
539.01	4.390
539.35	4.381
539.68	4.375
540.02	4.369
540.35	4.372
540.68	4.363
541.01	4.357
541.34	4.347
541.67	4.347
542.00	4.341
542.33	4.338
542.66	4.332
543.00	4.319
543.33	4.307
543.66	4.298
543.99	4.292
544.32	4.289
544.65	4.283
544.98	4.280
545.31	4.277
545.64	4.264
545.98	4.264
546.31	4.252
546.64	4.237
546.98	4.233
547.32	4.227
547.66	4.224
547.99	4.218
548.33	4.206
548.66	4.200
549.00	4.194
549.34	4.178
549.68	4.172
550.02	4.160
550.35	4.150
550.69	4.150
551.02	4.154
551.36	4.150
551.69	4.150
552.01	4.147
552.34	4.141
552.67	4.132
553.00	4.120
553.32	4.104
553.65	4.092
553.98	4.086
554.31	4.086
554.63	4.086
554.97	4.086
555.30	4.083
555.64	4.080
555.98	4.064
556.31	4.055
556.65	4.049
556.99	4.043
557.32	4.034
557.66	4.027
558.00	4.021
558.33	4.012
558.66	4.009
559.00	4.006
559.33	3.988
559.67	3.981
560.00	3.969
560.33	3.963
560.67	3.957
561.01	3.951
561.34	3.951
561.68	3.941
562.01	3.932
562.36	3.923
562.70	3.911
563.04	3.902
563.38	3.892
563.72	3.883
564.05	3.880
564.39	3.880
564.73	3.874
565.07	3.868
565.41	3.858
565.74	3.846
566.07	3.843
566.41	3.834
566.74	3.825
567.07	3.815
567.41	3.809
567.74	3.809
568.07	3.809
568.41	3.800
568.74	3.791
569.08	3.785
569.41	3.769
569.75	3.763
570.09	3.766
570.42	3.763
570.76	3.757
571.09	3.748
571.43	3.732
571.77	3.726
572.11	3.717
572.44	3.708
572.78	3.708
573.12	3.702
573.45	3.695
573.79	3.689
574.12	3.689
574.46	3.683
574.79	3.689
575.13	3.683
575.47	3.674
575.81	3.668
576.15	3.652
576.49	3.646
576.83	3.643
577.18	3.643
577.51	3.634
577.85	3.616
578.19	3.609
578.53	3.612
578.86	3.616
579.20	3.612
579.54	3.597
579.88	3.582
580.22	3.579
580.57	3.569
580.91	3.563
581.26	3.566
581.60	3.563
581.94	3.554
582.28	3.545
582.63	3.542
582.97	3.533
583.32	3.523
583.66	3.517
584.01	3.511
584.35	3.499
584.70	3.489
585.04	3.477
585.39	3.471
585.73	3.468
586.07	3.462
586.41	3.456
586.75	3.453
587.10	3.447
587.45	3.437
587.79	3.434
588.13	3.428
588.47	3.425
