Filename:	D:\TGAdata\„∆√ŒœÈ\Ã∆–°º™\10%10mm.t6d
79.21	100.048
79.55	100.048
79.89	100.045
80.23	100.045
80.57	100.045
80.91	100.042
81.25	100.032
81.59	100.039
81.93	100.045
82.27	100.045
82.61	100.048
82.95	100.045
83.29	100.042
83.63	100.042
83.97	100.036
84.31	100.032
84.66	100.029
85.00	100.032
85.34	100.029
85.69	100.026
86.03	100.013
86.38	100.007
86.72	100.013
87.06	100.013
87.40	100.010
87.74	100.016
88.08	100.010
88.42	100.007
88.77	100.013
89.11	100.016
89.45	100.010
89.79	100.010
90.13	100.010
90.47	100.013
90.81	100.013
91.16	100.010
91.50	100.010
91.84	100.007
92.18	100.000
92.52	100.000
92.86	99.994
93.20	100.000
93.55	100.000
93.89	100.003
94.23	100.007
94.58	100.010
94.92	100.010
95.26	100.007
95.60	100.003
95.95	100.000
96.29	100.000
96.63	99.997
96.97	99.997
97.31	100.003
97.66	100.003
98.00	100.000
98.34	99.990
98.68	99.987
99.03	99.987
99.37	99.987
99.71	99.987
100.05	99.984
100.39	99.981
100.73	99.984
101.07	99.984
101.42	99.984
101.76	99.987
102.11	99.987
102.45	99.984
102.80	99.981
103.13	99.987
103.48	99.987
103.82	99.990
104.16	99.990
104.50	99.987
104.85	99.981
105.19	99.981
105.53	99.984
105.87	99.981
106.21	99.977
106.55	99.977
106.88	99.977
107.22	99.974
107.55	99.971
107.88	99.964
108.21	99.961
108.55	99.961
108.88	99.964
109.21	99.968
109.54	99.964
109.87	99.958
110.20	99.958
110.52	99.968
110.85	99.961
111.18	99.968
111.51	99.964
111.84	99.971
112.16	99.964
112.49	99.955
112.81	99.952
113.14	99.952
113.46	99.948
113.79	99.948
114.11	99.955
114.44	99.952
114.76	99.945
115.09	99.945
115.41	99.942
115.73	99.935
116.06	99.929
116.38	99.929
116.70	99.929
117.02	99.935
117.34	99.939
117.66	99.935
117.98	99.935
118.30	99.932
118.62	99.922
118.94	99.919
119.26	99.926
119.58	99.919
119.90	99.916
120.22	99.919
120.54	99.922
120.86	99.922
121.19	99.926
121.50	99.922
121.82	99.922
122.14	99.919
122.46	99.919
122.79	99.919
123.11	99.922
123.44	99.922
123.77	99.919
124.10	99.910
124.43	99.903
124.76	99.906
125.08	99.903
125.41	99.893
125.74	99.890
126.06	99.897
126.39	99.893
126.72	99.887
127.05	99.890
127.38	99.887
127.70	99.890
128.03	99.890
128.35	99.884
128.68	99.881
129.00	99.877
129.33	99.881
129.65	99.884
129.97	99.887
130.30	99.887
130.63	99.890
130.95	99.900
131.28	99.900
131.61	99.900
131.93	99.900
132.26	99.897
132.59	99.890
132.91	99.887
133.24	99.887
133.57	99.884
133.90	99.887
134.22	99.884
134.55	99.884
134.88	99.884
135.20	99.881
135.53	99.874
135.85	99.868
136.18	99.871
136.50	99.864
136.83	99.868
137.15	99.864
137.48	99.864
137.80	99.868
138.13	99.868
138.45	99.864
138.77	99.861
139.09	99.861
139.42	99.858
139.74	99.861
140.06	99.861
140.38	99.858
140.70	99.855
141.03	99.848
141.35	99.845
141.67	99.845
141.99	99.851
142.31	99.851
142.63	99.848
142.96	99.848
143.28	99.851
143.60	99.851
143.92	99.848
144.25	99.848
144.57	99.842
144.89	99.832
145.21	99.826
145.53	99.826
145.86	99.832
146.18	99.829
146.50	99.835
146.82	99.842
147.15	99.845
147.47	99.845
147.79	99.842
148.11	99.838
148.44	99.842
148.76	99.842
149.08	99.842
149.40	99.842
149.72	99.835
150.04	99.829
150.36	99.829
150.68	99.819
151.00	99.816
151.32	99.816
151.64	99.816
151.96	99.813
152.28	99.806
152.60	99.809
152.92	99.809
153.24	99.813
153.56	99.816
153.88	99.806
154.20	99.803
154.53	99.800
154.85	99.803
155.17	99.803
155.50	99.803
155.82	99.803
156.15	99.813
156.47	99.813
156.80	99.813
157.12	99.813
157.44	99.809
157.76	99.800
158.08	99.806
158.40	99.803
158.72	99.797
159.04	99.803
159.36	99.809
159.68	99.809
160.00	99.806
160.32	99.806
160.63	99.806
160.95	99.809
161.27	99.806
161.59	99.800
161.91	99.800
162.23	99.797
162.55	99.790
162.87	99.787
163.19	99.787
163.51	99.787
163.84	99.784
164.16	99.784
164.48	99.777
164.81	99.774
165.13	99.774
165.45	99.767
165.76	99.771
166.08	99.771
166.40	99.777
166.72	99.780
167.03	99.774
167.35	99.767
167.67	99.774
167.99	99.774
168.31	99.767
168.63	99.771
168.95	99.771
169.27	99.767
169.59	99.771
169.91	99.771
170.23	99.767
170.55	99.761
170.87	99.758
171.19	99.751
171.51	99.755
171.83	99.755
172.15	99.751
172.48	99.755
172.80	99.745
173.12	99.742
173.44	99.745
173.76	99.742
174.07	99.748
174.39	99.745
174.72	99.745
175.04	99.745
175.36	99.745
175.69	99.745
176.01	99.745
176.33	99.751
176.66	99.748
176.98	99.745
177.30	99.745
177.63	99.748
177.96	99.751
178.29	99.742
178.62	99.738
178.95	99.738
179.28	99.732
179.61	99.735
179.94	99.738
180.27	99.742
180.60	99.742
180.92	99.738
181.25	99.735
181.58	99.732
181.91	99.729
182.24	99.725
182.57	99.729
182.90	99.725
183.23	99.725
183.56	99.725
183.90	99.729
184.23	99.722
184.57	99.719
184.90	99.712
185.23	99.716
185.56	99.716
185.89	99.716
186.22	99.719
186.55	99.716
186.88	99.716
187.22	99.716
187.55	99.719
187.88	99.716
188.21	99.709
188.54	99.706
188.87	99.700
189.20	99.703
189.53	99.709
189.86	99.703
190.19	99.703
190.52	99.703
190.85	99.703
191.18	99.700
191.51	99.700
191.84	99.690
192.17	99.690
192.50	99.687
192.83	99.687
193.16	99.693
193.50	99.700
193.83	99.703
194.16	99.703
194.49	99.709
194.82	99.709
195.15	99.706
195.48	99.700
195.81	99.700
196.14	99.700
196.47	99.706
196.80	99.712
197.13	99.712
197.46	99.716
197.79	99.712
198.12	99.703
198.45	99.696
198.78	99.690
199.11	99.690
199.44	99.690
199.77	99.693
200.10	99.690
200.44	99.700
200.77	99.700
201.10	99.706
201.43	99.709
201.76	99.709
202.09	99.709
202.42	99.706
202.75	99.703
203.08	99.696
203.41	99.690
203.73	99.690
204.07	99.693
204.40	99.693
204.72	99.696
205.06	99.693
205.39	99.693
205.72	99.693
206.05	99.696
206.38	99.696
206.71	99.693
207.03	99.690
207.36	99.700
207.69	99.700
208.02	99.690
208.35	99.687
208.68	99.690
209.00	99.687
209.33	99.687
209.66	99.690
209.99	99.687
210.32	99.683
210.65	99.677
210.98	99.680
211.31	99.690
211.65	99.690
211.98	99.693
212.31	99.687
212.65	99.680
212.98	99.677
213.32	99.680
213.65	99.683
213.98	99.680
214.32	99.680
214.65	99.677
214.98	99.677
215.31	99.677
215.65	99.677
215.98	99.674
216.31	99.677
216.65	99.671
216.98	99.671
217.31	99.674
217.64	99.677
217.97	99.683
218.30	99.687
218.63	99.690
218.96	99.696
219.29	99.687
219.63	99.671
219.96	99.671
220.29	99.667
220.63	99.671
220.96	99.683
221.30	99.680
221.63	99.674
221.96	99.664
222.29	99.658
222.62	99.658
222.95	99.658
223.28	99.661
223.60	99.661
223.93	99.661
224.26	99.661
224.59	99.667
224.92	99.674
225.25	99.671
225.58	99.664
225.91	99.664
226.24	99.664
226.57	99.667
226.90	99.671
227.23	99.664
227.56	99.661
227.89	99.651
228.22	99.651
228.55	99.651
228.87	99.654
229.20	99.651
229.53	99.648
229.86	99.651
230.18	99.641
230.51	99.635
230.84	99.632
231.17	99.635
231.50	99.635
231.83	99.638
232.16	99.635
232.49	99.635
232.82	99.638
233.15	99.638
233.48	99.638
233.82	99.635
234.15	99.632
234.49	99.638
234.82	99.641
235.16	99.638
235.50	99.635
235.83	99.635
236.16	99.635
236.50	99.638
236.83	99.638
237.16	99.638
237.49	99.635
237.83	99.632
238.16	99.629
238.49	99.619
238.83	99.619
239.15	99.619
239.49	99.616
239.82	99.616
240.14	99.612
240.47	99.616
240.80	99.625
241.13	99.625
241.46	99.622
241.79	99.622
242.12	99.619
242.45	99.619
242.78	99.622
243.11	99.616
243.44	99.606
243.77	99.609
244.10	99.603
244.43	99.603
244.76	99.609
245.10	99.603
245.43	99.596
245.77	99.599
246.10	99.599
246.43	99.606
246.77	99.609
247.11	99.612
247.44	99.606
247.78	99.606
248.12	99.603
248.45	99.599
248.79	99.599
249.12	99.599
249.46	99.599
249.79	99.590
250.12	99.590
250.45	99.590
250.78	99.586
251.11	99.590
251.44	99.593
251.77	99.590
252.10	99.586
252.43	99.586
252.76	99.577
253.09	99.577
253.42	99.580
253.75	99.583
254.08	99.580
254.41	99.577
254.75	99.577
255.08	99.570
255.41	99.567
255.75	99.561
256.08	99.564
256.41	99.557
256.74	99.557
257.07	99.557
257.39	99.551
257.72	99.554
258.04	99.554
258.37	99.551
258.69	99.548
259.01	99.545
259.34	99.548
259.66	99.545
259.99	99.541
260.31	99.538
260.63	99.535
260.96	99.535
261.28	99.528
261.60	99.522
261.93	99.532
262.25	99.535
262.58	99.541
262.90	99.545
263.23	99.541
263.55	99.532
263.88	99.522
264.21	99.516
264.54	99.522
264.86	99.519
265.19	99.522
265.51	99.519
265.84	99.516
266.16	99.506
266.48	99.499
266.81	99.503
267.13	99.499
267.45	99.490
267.78	99.483
268.10	99.480
268.43	99.477
268.76	99.470
269.08	99.473
269.41	99.470
269.73	99.473
270.06	99.470
270.39	99.464
270.72	99.460
271.04	99.460
271.36	99.460
271.69	99.457
272.01	99.448
272.33	99.444
272.65	99.438
272.97	99.435
273.29	99.428
273.61	99.428
273.94	99.425
274.26	99.422
274.59	99.412
274.91	99.415
275.24	99.419
275.56	99.409
275.88	99.402
276.21	99.402
276.53	99.396
276.85	99.386
277.17	99.383
277.50	99.383
277.82	99.377
278.14	99.373
278.46	99.367
278.78	99.360
279.09	99.360
279.41	99.354
279.73	99.347
280.05	99.347
280.37	99.341
280.70	99.338
281.02	99.325
281.35	99.318
281.67	99.315
281.99	99.312
282.32	99.315
282.64	99.312
282.96	99.305
283.29	99.302
283.61	99.289
283.94	99.283
284.26	99.276
284.58	99.280
284.90	99.273
285.23	99.270
285.55	99.270
285.87	99.267
286.20	99.264
286.52	99.257
286.85	99.247
287.17	99.247
287.49	99.247
287.81	99.241
288.13	99.234
288.45	99.228
288.78	99.221
289.09	99.221
289.41	99.221
289.73	99.221
290.05	99.212
290.37	99.205
290.69	99.199
291.01	99.189
291.33	99.186
291.65	99.179
291.97	99.176
292.29	99.170
292.62	99.167
292.94	99.160
293.26	99.157
293.58	99.154
293.91	99.150
294.23	99.141
294.55	99.138
294.88	99.131
295.20	99.125
295.53	99.121
295.85	99.115
296.18	99.115
296.50	99.105
296.82	99.105
297.15	99.089
297.47	99.079
297.80	99.073
298.13	99.066
298.45	99.063
298.78	99.060
299.10	99.057
299.43	99.047
299.76	99.041
300.09	99.031
300.42	99.018
300.75	99.015
301.07	99.005
301.41	99.002
301.74	99.002
302.07	98.995
302.41	98.989
302.75	98.982
303.08	98.973
303.42	98.969
303.75	98.966
304.09	98.956
304.42	98.947
304.76	98.947
305.09	98.944
305.43	98.944
305.76	98.934
306.10	98.924
306.43	98.918
306.76	98.911
307.10	98.911
307.43	98.915
307.77	98.908
308.10	98.898
308.43	98.882
308.77	98.872
309.10	98.866
309.44	98.859
309.78	98.859
310.11	98.856
310.45	98.847
310.78	98.830
311.12	98.818
311.45	98.811
311.79	98.808
312.13	98.798
312.46	98.785
312.80	98.785
313.13	98.779
313.47	98.769
313.81	98.753
314.15	98.746
314.49	98.733
314.83	98.724
315.17	98.711
315.52	98.698
315.86	98.685
316.20	98.679
316.54	98.675
316.88	98.666
317.21	98.653
317.55	98.643
317.88	98.637
318.22	98.624
318.56	98.617
318.89	98.607
319.23	98.595
319.57	98.572
319.91	98.553
320.24	98.546
320.58	98.543
320.91	98.537
321.25	98.527
321.58	98.520
321.92	98.511
322.25	98.494
322.59	98.488
322.92	98.472
323.26	98.446
323.59	98.430
323.93	98.423
324.26	98.411
324.60	98.391
324.93	98.375
325.26	98.355
325.60	98.343
325.93	98.326
326.26	98.317
326.60	98.304
326.93	98.285
327.26	98.265
327.59	98.246
327.92	98.236
328.26	98.226
328.59	98.210
328.92	98.188
329.25	98.168
329.58	98.149
329.92	98.126
330.25	98.107
330.59	98.094
330.93	98.074
331.26	98.049
331.60	98.036
331.94	98.016
332.28	97.994
332.62	97.968
332.95	97.945
333.29	97.926
333.62	97.907
333.96	97.884
334.30	97.858
334.63	97.835
334.97	97.810
335.30	97.787
335.64	97.774
335.97	97.758
336.31	97.738
336.64	97.713
336.97	97.687
337.30	97.658
337.64	97.632
337.97	97.603
338.31	97.570
338.64	97.545
338.97	97.516
339.31	97.490
339.64	97.454
339.98	97.425
340.31	97.393
340.65	97.364
340.99	97.328
341.32	97.299
341.66	97.260
342.00	97.222
342.34	97.183
342.68	97.150
343.01	97.115
343.35	97.086
343.69	97.050
344.02	97.011
344.36	96.970
344.69	96.931
345.02	96.892
345.35	96.850
345.68	96.811
346.02	96.766
346.36	96.737
346.69	96.698
347.04	96.659
347.37	96.621
347.71	96.579
348.05	96.537
348.39	96.495
348.73	96.446
349.06	96.401
349.40	96.359
349.74	96.314
350.08	96.265
350.42	96.223
350.76	96.168
351.10	96.123
351.44	96.075
351.78	96.023
352.12	95.974
352.46	95.923
352.80	95.874
353.14	95.819
353.48	95.761
353.81	95.710
354.15	95.661
354.49	95.609
354.82	95.551
355.16	95.493
355.50	95.435
355.83	95.373
356.17	95.319
356.51	95.260
356.85	95.196
357.19	95.128
357.53	95.067
357.87	95.005
358.21	94.937
358.55	94.869
358.88	94.798
359.22	94.731
359.55	94.666
359.88	94.592
360.22	94.524
360.56	94.456
360.89	94.385
361.23	94.314
361.57	94.246
361.91	94.175
362.25	94.097
362.58	94.017
362.92	93.936
363.25	93.858
363.59	93.787
363.93	93.710
364.26	93.632
364.60	93.554
364.93	93.474
365.27	93.390
365.60	93.309
365.94	93.228
366.28	93.144
366.61	93.054
366.94	92.967
367.27	92.879
367.61	92.789
367.94	92.702
368.27	92.614
368.60	92.517
368.94	92.427
369.27	92.340
369.60	92.249
369.94	92.159
370.27	92.065
370.60	91.972
370.93	91.875
371.25	91.774
371.58	91.671
371.91	91.574
372.24	91.474
372.57	91.377
372.90	91.277
373.23	91.177
373.56	91.073
373.89	90.976
374.22	90.880
374.56	90.776
374.89	90.673
375.22	90.569
375.56	90.456
375.89	90.346
376.22	90.237
376.55	90.127
376.88	90.020
377.22	89.907
377.55	89.797
377.88	89.690
378.21	89.581
378.54	89.471
378.87	89.358
379.20	89.251
379.53	89.138
379.86	89.028
380.18	88.918
380.51	88.802
380.84	88.686
381.16	88.573
381.49	88.456
381.82	88.337
382.15	88.214
382.48	88.085
382.81	87.962
383.14	87.839
383.46	87.716
383.79	87.590
384.12	87.471
384.45	87.351
384.78	87.222
385.11	87.093
385.44	86.970
385.77	86.841
386.10	86.708
386.43	86.576
386.76	86.450
387.09	86.311
387.42	86.179
387.75	86.040
388.08	85.897
388.41	85.755
388.74	85.613
389.07	85.468
389.40	85.329
389.73	85.187
390.07	85.035
390.40	84.889
390.73	84.734
391.06	84.579
391.39	84.427
391.72	84.269
392.05	84.117
392.37	83.959
392.70	83.801
393.03	83.642
393.36	83.475
393.69	83.306
394.03	83.129
394.36	82.957
394.69	82.786
395.02	82.612
395.35	82.434
395.68	82.253
396.01	82.062
396.35	81.885
396.68	81.704
397.01	81.523
397.34	81.339
397.68	81.142
398.01	80.945
398.34	80.748
398.68	80.547
399.01	80.340
399.34	80.137
399.67	79.933
400.00	79.730
400.33	79.517
400.67	79.316
401.00	79.103
401.33	78.880
401.66	78.664
401.99	78.444
402.33	78.221
402.66	77.992
403.00	77.765
403.33	77.533
403.67	77.304
404.00	77.074
404.33	76.838
404.66	76.599
404.98	76.354
405.31	76.108
405.64	75.863
405.97	75.617
406.30	75.362
406.63	75.103
406.96	74.851
407.29	74.599
407.62	74.338
407.95	74.076
408.27	73.817
408.60	73.559
408.93	73.291
409.26	73.013
409.59	72.742
409.92	72.467
410.24	72.192
410.57	71.908
410.90	71.630
411.23	71.352
411.56	71.075
411.89	70.787
412.22	70.493
412.55	70.196
412.88	69.895
413.21	69.598
413.54	69.294
413.87	69.000
414.20	68.703
414.54	68.399
414.87	68.089
415.20	67.786
415.53	67.475
415.86	67.159
416.19	66.839
416.52	66.516
416.85	66.186
417.18	65.857
417.51	65.534
417.84	65.208
418.17	64.875
418.50	64.535
418.83	64.203
419.15	63.867
419.48	63.524
419.81	63.178
420.14	62.829
420.47	62.477
420.80	62.122
421.12	61.763
421.45	61.402
421.78	61.040
422.11	60.678
422.43	60.316
422.76	59.944
423.09	59.570
423.41	59.198
423.74	58.827
424.07	58.452
424.39	58.067
424.73	57.683
425.06	57.305
425.39	56.907
425.70	56.513
426.04	56.113
426.36	55.715
426.68	55.318
426.99	54.911
427.32	54.507
427.64	54.103
427.97	53.693
428.30	53.276
428.64	52.866
428.98	52.439
429.32	52.019
429.65	51.596
429.99	51.166
430.32	50.733
430.65	50.307
430.98	49.887
431.30	49.451
431.63	49.024
431.97	48.582
432.30	48.142
432.63	47.706
432.96	47.260
433.29	46.821
433.62	46.362
433.95	45.910
434.28	45.457
434.62	44.999
434.95	44.550
435.28	44.091
435.61	43.629
435.93	43.170
436.27	42.708
436.60	42.256
436.93	41.794
437.26	41.325
437.59	40.860
437.92	40.395
438.25	39.926
438.57	39.458
438.90	38.989
439.22	38.527
439.55	38.069
439.87	37.616
440.20	37.145
440.54	36.676
440.87	36.217
441.21	35.755
441.55	35.293
441.88	34.834
442.21	34.376
442.55	33.917
442.88	33.448
443.21	32.996
443.54	32.537
443.87	32.082
444.20	31.630
444.54	31.187
444.87	30.741
445.20	30.292
445.53	29.843
445.87	29.397
446.20	28.951
446.53	28.505
446.86	28.066
447.20	27.636
447.54	27.207
447.87	26.764
448.20	26.325
448.54	25.882
448.87	25.442
449.21	25.013
449.54	24.586
449.88	24.160
450.21	23.737
450.54	23.310
450.88	22.890
451.21	22.470
451.54	22.060
451.88	21.653
452.21	21.242
452.54	20.832
452.88	20.428
453.22	20.044
453.56	19.656
453.89	19.262
454.23	18.874
454.56	18.487
454.90	18.105
455.24	17.740
455.57	17.378
455.91	17.017
456.25	16.655
456.59	16.299
456.93	15.954
457.26	15.611
457.60	15.285
457.94	14.952
458.28	14.623
458.62	14.316
458.97	14.012
459.31	13.708
459.65	13.414
459.99	13.114
460.32	12.836
460.66	12.561
461.00	12.296
461.34	12.028
461.68	11.757
462.02	11.505
462.36	11.269
462.70	11.030
463.05	10.797
463.39	10.568
463.74	10.348
464.08	10.138
464.42	9.938
464.76	9.750
465.10	9.560
465.44	9.372
465.78	9.188
466.12	9.011
466.46	8.833
466.80	8.668
467.13	8.513
467.47	8.361
467.81	8.203
468.16	8.051
468.50	7.912
468.85	7.770
469.19	7.644
469.53	7.508
469.87	7.382
470.22	7.256
470.56	7.124
470.90	7.001
471.25	6.891
471.59	6.781
471.92	6.675
472.26	6.565
472.60	6.462
472.94	6.352
473.28	6.252
473.62	6.155
473.96	6.061
474.30	5.964
474.63	5.870
474.97	5.783
475.31	5.696
475.65	5.615
475.99	5.531
476.32	5.450
476.66	5.370
476.99	5.292
477.33	5.214
477.66	5.143
478.00	5.079
478.34	5.014
478.68	4.946
479.02	4.882
479.35	4.820
479.69	4.759
480.04	4.701
480.38	4.639
480.72	4.584
481.06	4.526
481.40	4.474
481.75	4.416
482.09	4.378
482.43	4.332
482.77	4.294
483.10	4.268
483.44	4.229
483.78	4.200
484.11	4.164
484.45	4.132
484.78	4.093
485.12	4.067
485.45	4.051
485.79	4.032
486.13	4.022
486.46	4.003
486.80	3.990
487.13	3.974
487.46	3.958
487.79	3.951
488.12	3.941
488.45	3.929
488.79	3.919
489.12	3.916
489.45	3.912
489.79	3.912
490.12	3.909
490.45	3.909
490.78	3.906
491.12	3.906
491.45	3.900
491.78	3.893
492.12	3.880
492.45	3.877
492.79	3.880
493.13	3.877
493.47	3.880
493.80	3.874
494.14	3.867
494.47	3.864
494.81	3.854
495.15	3.851
495.48	3.848
495.82	3.844
496.15	3.844
496.49	3.841
496.82	3.838
497.16	3.838
497.50	3.832
497.84	3.828
498.17	3.819
498.51	3.815
498.84	3.806
499.18	3.799
499.51	3.799
499.85	3.790
500.19	3.783
500.52	3.786
500.86	3.783
501.20	3.777
501.54	3.774
501.87	3.770
502.21	3.764
502.55	3.757
502.88	3.751
503.22	3.744
503.56	3.738
503.89	3.728
504.23	3.712
504.57	3.702
504.92	3.693
505.26	3.683
505.60	3.673
505.94	3.673
506.28	3.667
506.62	3.667
506.97	3.670
507.31	3.673
507.65	3.667
507.99	3.664
508.33	3.654
508.67	3.654
509.00	3.654
509.34	3.644
509.67	3.635
510.00	3.628
510.33	3.625
510.66	3.622
510.99	3.612
511.32	3.609
511.64	3.599
511.97	3.596
512.29	3.589
512.62	3.586
512.95	3.586
513.28	3.576
513.61	3.573
513.94	3.576
514.27	3.576
514.61	3.563
514.94	3.551
515.27	3.541
515.60	3.538
515.93	3.528
516.27	3.518
516.60	3.525
516.94	3.522
517.27	3.515
517.61	3.509
517.94	3.499
518.28	3.496
518.62	3.489
518.95	3.479
519.29	3.470
519.62	3.460
519.95	3.447
520.29	3.444
520.62	3.444
520.94	3.444
521.27	3.431
521.60	3.421
521.94	3.415
522.27	3.412
522.60	3.399
522.93	3.399
523.26	3.396
523.59	3.383
523.93	3.383
524.26	3.379
524.59	3.376
524.92	3.373
525.26	3.370
525.59	3.366
525.92	3.360
526.25	3.347
526.58	3.331
526.91	3.315
527.24	3.302
527.57	3.292
527.89	3.289
528.21	3.282
528.53	3.276
528.85	3.266
529.17	3.266
529.50	3.257
529.83	3.244
530.16	3.234
530.49	3.231
530.82	3.221
531.15	3.208
531.49	3.195
531.83	3.189
532.16	3.182
532.50	3.166
532.83	3.160
533.17	3.160
533.50	3.156
533.83	3.156
534.17	3.144
534.50	3.137
534.83	3.144
535.16	3.150
535.50	3.147
535.83	3.134
536.16	3.118
536.50	3.101
536.83	3.095
537.16	3.092
537.49	3.082
537.82	3.072
538.15	3.066
538.49	3.063
538.82	3.056
539.15	3.047
539.49	3.037
539.83	3.027
540.16	3.021
540.49	3.011
540.82	3.001
541.15	2.998
541.49	2.992
541.82	2.979
542.16	2.969
542.49	2.966
542.82	2.966
543.16	2.956
543.50	2.940
543.83	2.937
544.17	2.933
544.50	2.927
544.83	2.921
545.16	2.914
545.49	2.908
545.82	2.904
546.15	2.895
546.48	2.882
546.82	2.866
547.15	2.849
547.49	2.843
547.82	2.843
548.16	2.843
548.50	2.827
548.85	2.824
549.19	2.817
549.53	2.811
549.87	2.801
550.21	2.795
550.55	2.788
550.89	2.778
551.22	2.769
551.56	2.756
551.89	2.752
552.23	2.746
552.56	2.736
552.89	2.730
553.22	2.723
553.54	2.717
553.87	2.711
554.19	2.694
554.52	2.688
554.85	2.694
555.19	2.691
555.53	2.688
555.88	2.669
556.22	2.659
556.56	2.656
556.89	2.656
557.23	2.649
557.55	2.646
557.88	2.643
558.21	2.636
558.53	2.626
558.86	2.623
559.19	2.614
559.52	2.617
559.86	2.610
560.19	2.597
560.53	2.591
560.87	2.588
561.21	2.578
561.55	2.565
561.88	2.562
562.22	2.552
562.54	2.543
562.88	2.526
563.21	2.510
563.55	2.504
563.90	2.497
564.24	2.491
564.59	2.488
564.93	2.478
565.27	2.468
565.61	2.462
565.94	2.465
566.27	2.462
566.60	2.462
566.93	2.452
567.26	2.442
567.59	2.436
567.92	2.426
568.26	2.420
568.59	2.413
568.93	2.407
569.28	2.407
569.62	2.400
569.97	2.397
570.32	2.387
570.66	2.378
571.00	2.374
571.34	2.365
571.68	2.355
572.01	2.349
572.35	2.342
572.69	2.333
573.01	2.323
573.34	2.320
573.67	2.316
574.00	2.310
574.33	2.304
574.66	2.291
574.99	2.291
575.32	2.281
575.66	2.271
575.99	2.268
576.33	2.258
576.66	2.258
576.99	2.252
577.32	2.248
577.64	2.239
577.97	2.229
578.30	2.223
578.64	2.216
578.98	2.203
579.32	2.190
579.65	2.187
580.00	2.190
580.34	2.184
580.68	2.174
581.03	2.165
581.37	2.158
581.71	2.152
582.06	2.135
582.40	2.129
582.75	2.119
583.10	2.110
583.44	2.113
583.79	2.106
584.13	2.100
584.48	2.093
584.82	2.090
585.16	2.090
585.50	2.077
585.84	2.074
586.18	2.068
586.53	2.055
586.87	2.045
587.22	2.039
587.57	2.026
587.91	2.013
588.26	2.003
