Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\15%5mm.pdid
36.01	3.4200
36.02	3.4207
36.04	3.4212
36.06	3.4217
36.08	3.4220
36.09	3.4224
36.11	3.4230
36.13	3.4233
36.15	3.4240
36.16	3.4245
36.18	3.4248
36.20	3.4251
36.22	3.4255
36.23	3.4261
36.24	3.4267
36.26	3.4273
36.28	3.4281
36.29	3.4288
36.30	3.4295
36.32	3.4301
36.34	3.4307
36.36	3.4314
36.38	3.4317
36.39	3.4322
36.40	3.4329
36.42	3.4333
36.45	3.4335
36.46	3.4342
36.47	3.4348
36.49	3.4352
36.51	3.4358
36.52	3.4362
36.54	3.4367
36.56	3.4371
36.58	3.4379
36.59	3.4386
36.60	3.4394
36.63	3.4401
36.65	3.4409
36.66	3.4416
36.68	3.4423
36.69	3.4429
36.71	3.4435
36.73	3.4442
36.74	3.4446
36.76	3.4451
36.77	3.4456
36.79	3.4462
36.81	3.4467
36.83	3.4474
36.84	3.4478
36.86	3.4483
36.88	3.4489
36.89	3.4492
36.91	3.4497
36.93	3.4500
36.95	3.4506
36.96	3.4515
36.98	3.4523
36.99	3.4529
37.01	3.4536
37.02	3.4540
37.04	3.4546
37.06	3.4553
37.08	3.4557
37.09	3.4564
37.10	3.4570
37.13	3.4576
37.14	3.4581
37.16	3.4584
37.18	3.4589
37.19	3.4594
37.21	3.4597
37.23	3.4601
37.24	3.4605
37.25	3.4608
37.27	3.4615
37.29	3.4621
37.31	3.4628
37.33	3.4634
37.34	3.4641
37.36	3.4648
37.38	3.4654
37.39	3.4660
37.41	3.4667
37.43	3.4673
37.44	3.4680
37.46	3.4686
37.48	3.4692
37.49	3.4697
37.51	3.4703
37.52	3.4709
37.54	3.4714
37.56	3.4717
37.58	3.4720
37.59	3.4725
37.60	3.4729
37.63	3.4734
37.64	3.4740
37.66	3.4747
37.68	3.4755
37.70	3.4763
37.71	3.4771
37.73	3.4777
37.74	3.4783
37.76	3.4789
37.77	3.4796
37.80	3.4802
37.81	3.4807
37.83	3.4812
37.84	3.4816
37.86	3.4822
37.88	3.4827
37.89	3.4830
37.91	3.4835
37.93	3.4840
37.94	3.4844
37.95	3.4849
37.97	3.4853
37.99	3.4857
38.01	3.4864
38.02	3.4872
38.04	3.4879
38.06	3.4885
38.08	3.4891
38.09	3.4896
38.11	3.4903
38.13	3.4910
38.14	3.4918
38.16	3.4924
38.17	3.4929
38.19	3.4935
38.20	3.4940
38.22	3.4944
38.24	3.4949
38.25	3.4952
38.27	3.4954
38.29	3.4958
38.31	3.4962
38.33	3.4966
38.34	3.4971
38.36	3.4978
38.38	3.4985
38.39	3.4990
38.40	3.4997
38.42	3.5004
38.44	3.5009
38.46	3.5017
38.47	3.5021
38.49	3.5028
38.51	3.5033
38.52	3.5036
38.54	3.5041
38.56	3.5047
38.58	3.5052
38.59	3.5057
38.61	3.5061
38.63	3.5064
38.64	3.5069
38.65	3.5073
38.67	3.5078
38.69	3.5086
38.71	3.5092
38.72	3.5100
38.74	3.5105
38.76	3.5113
38.77	3.5119
38.79	3.5123
38.80	3.5130
38.82	3.5135
38.84	3.5141
38.86	3.5147
38.88	3.5150
38.89	3.5155
38.90	3.5161
38.92	3.5165
38.94	3.5172
38.95	3.5178
38.97	3.5182
38.99	3.5186
39.01	3.5191
39.02	3.5194
39.04	3.5200
39.06	3.5208
39.08	3.5216
39.09	3.5224
39.11	3.5233
39.13	3.5240
39.14	3.5245
39.15	3.5254
39.17	3.5258
39.19	3.5263
39.21	3.5269
39.22	3.5272
39.24	3.5275
39.26	3.5280
39.27	3.5285
39.29	3.5289
39.30	3.5295
39.32	3.5298
39.34	3.5302
39.36	3.5308
39.38	3.5314
39.39	3.5318
39.40	3.5327
39.42	3.5332
39.44	3.5337
39.45	3.5343
39.47	3.5347
39.48	3.5354
39.50	3.5362
39.52	3.5367
39.54	3.5374
39.55	3.5380
39.58	3.5387
39.59	3.5392
39.61	3.5397
39.63	3.5400
39.64	3.5405
39.65	3.5408
39.67	3.5414
39.69	3.5418
39.71	3.5425
39.72	3.5430
39.74	3.5436
39.75	3.5444
39.77	3.5453
39.79	3.5461
39.80	3.5471
39.82	3.5478
39.84	3.5484
39.86	3.5492
39.87	3.5497
39.89	3.5502
39.91	3.5508
39.93	3.5515
39.94	3.5520
39.95	3.5527
39.97	3.5532
39.99	3.5537
40.01	3.5543
40.02	3.5548
40.04	3.5553
40.06	3.5557
40.08	3.5562
40.09	3.5569
40.10	3.5575
40.12	3.5583
40.14	3.5591
40.15	3.5596
40.17	3.5604
40.19	3.5611
40.20	3.5616
40.22	3.5622
40.23	3.5629
40.25	3.5635
40.27	3.5641
40.29	3.5647
40.30	3.5651
40.32	3.5655
40.34	3.5660
40.36	3.5664
40.37	3.5670
40.39	3.5674
40.40	3.5679
40.42	3.5686
40.43	3.5692
40.45	3.5700
40.47	3.5706
40.49	3.5713
40.50	3.5720
40.52	3.5726
40.54	3.5733
40.56	3.5738
40.58	3.5744
40.59	3.5748
40.60	3.5756
40.62	3.5760
40.64	3.5766
40.65	3.5774
40.67	3.5778
40.69	3.5781
40.71	3.5786
40.72	3.5790
40.74	3.5794
40.76	3.5800
40.77	3.5805
40.79	3.5811
40.80	3.5820
40.82	3.5826
40.83	3.5833
40.85	3.5839
40.87	3.5847
40.88	3.5856
40.90	3.5862
40.92	3.5868
40.93	3.5874
40.95	3.5878
40.97	3.5884
40.99	3.5890
41.00	3.5896
41.01	3.5900
41.03	3.5903
41.05	3.5908
41.07	3.5912
41.08	3.5915
41.09	3.5920
41.11	3.5925
41.13	3.5931
41.15	3.5941
41.17	3.5949
41.18	3.5955
41.20	3.5962
41.22	3.5969
41.24	3.5976
41.25	3.5983
41.27	3.5990
41.29	3.5995
41.30	3.6000
41.32	3.6006
41.34	3.6013
41.35	3.6016
41.37	3.6021
41.38	3.6026
41.40	3.6032
41.42	3.6038
41.44	3.6040
41.45	3.6047
41.47	3.6053
41.49	3.6061
41.50	3.6070
41.52	3.6077
41.53	3.6083
41.55	3.6091
41.57	3.6097
41.59	3.6104
41.60	3.6110
41.62	3.6115
41.63	3.6121
41.65	3.6125
41.66	3.6130
41.68	3.6135
41.70	3.6139
41.72	3.6143
41.73	3.6147
41.75	3.6153
41.77	3.6158
41.78	3.6163
41.80	3.6169
41.82	3.6174
41.83	3.6180
41.85	3.6188
41.87	3.6196
41.89	3.6204
41.90	3.6209
41.92	3.6214
41.93	3.6222
41.95	3.6230
41.97	3.6237
41.99	3.6246
42.00	3.6253
42.02	3.6258
42.03	3.6260
42.05	3.6264
42.07	3.6270
42.09	3.6275
42.10	3.6281
42.11	3.6285
42.14	3.6292
42.15	3.6297
42.17	3.6302
42.18	3.6310
42.20	3.6317
42.22	3.6325
42.23	3.6332
42.25	3.6340
42.27	3.6347
42.28	3.6355
42.30	3.6362
42.32	3.6368
42.33	3.6372
42.35	3.6379
42.37	3.6381
42.39	3.6385
42.40	3.6390
42.42	3.6395
42.44	3.6401
42.45	3.6407
42.47	3.6410
42.48	3.6416
42.50	3.6421
42.52	3.6429
42.53	3.6436
42.55	3.6445
42.56	3.6452
42.58	3.6459
42.59	3.6468
42.62	3.6474
42.63	3.6479
42.65	3.6483
42.67	3.6487
42.68	3.6493
42.70	3.6499
42.72	3.6504
42.74	3.6510
42.75	3.6517
42.77	3.6523
42.78	3.6530
42.80	3.6535
42.82	3.6541
42.84	3.6547
42.85	3.6552
42.87	3.6558
42.88	3.6566
42.90	3.6572
42.92	3.6581
42.93	3.6588
42.95	3.6597
42.96	3.6604
42.98	3.6611
42.99	3.6618
43.02	3.6623
43.03	3.6629
43.05	3.6636
43.07	3.6639
43.08	3.6645
43.09	3.6650
43.12	3.6656
43.14	3.6661
43.15	3.6667
43.16	3.6674
43.18	3.6678
43.20	3.6683
43.22	3.6688
43.23	3.6694
43.25	3.6702
43.27	3.6708
43.28	3.6716
43.30	3.6723
43.31	3.6730
43.33	3.6738
43.35	3.6742
43.37	3.6748
43.38	3.6753
43.40	3.6758
43.42	3.6763
43.44	3.6770
43.45	3.6775
43.47	3.6782
43.48	3.6787
43.49	3.6792
43.51	3.6797
43.53	3.6804
43.55	3.6809
43.56	3.6817
43.58	3.6825
43.59	3.6832
43.61	3.6841
43.63	3.6850
43.65	3.6858
43.66	3.6865
43.68	3.6872
43.70	3.6878
43.71	3.6884
43.73	3.6889
43.74	3.6892
43.77	3.6899
43.78	3.6906
43.80	3.6911
43.82	3.6914
43.83	3.6921
43.84	3.6927
43.87	3.6932
43.88	3.6938
43.90	3.6943
43.91	3.6951
43.93	3.6960
43.95	3.6969
43.96	3.6975
43.98	3.6983
43.99	3.6989
44.01	3.6995
44.03	3.7002
44.05	3.7008
44.07	3.7014
44.08	3.7020
44.09	3.7024
44.10	3.7029
44.13	3.7035
44.15	3.7040
44.16	3.7045
44.18	3.7050
44.20	3.7056
44.22	3.7060
44.23	3.7064
44.24	3.7069
44.27	3.7077
44.28	3.7084
44.29	3.7092
44.30	3.7097
44.33	3.7105
44.35	3.7110
44.36	3.7117
44.38	3.7122
44.39	3.7125
44.41	3.7132
44.43	3.7137
44.44	3.7143
44.46	3.7149
44.48	3.7155
44.49	3.7161
44.51	3.7164
44.53	3.7169
44.54	3.7173
44.56	3.7179
44.58	3.7185
44.59	3.7190
44.61	3.7197
44.63	3.7205
44.65	3.7214
44.66	3.7221
44.68	3.7227
44.70	3.7235
44.71	3.7240
44.73	3.7248
44.74	3.7254
44.77	3.7261
44.78	3.7267
44.80	3.7271
44.81	3.7277
44.83	3.7283
44.84	3.7287
44.86	3.7292
44.88	3.7295
44.89	3.7298
44.91	3.7303
44.93	3.7309
44.95	3.7315
44.96	3.7323
44.98	3.7333
44.99	3.7340
45.01	3.7348
45.03	3.7356
45.04	3.7363
45.06	3.7367
45.08	3.7372
45.09	3.7379
45.11	3.7384
45.13	3.7391
45.14	3.7397
45.16	3.7403
45.18	3.7408
45.19	3.7415
45.21	3.7419
45.23	3.7425
45.24	3.7429
45.26	3.7433
45.27	3.7440
45.29	3.7447
45.31	3.7455
45.33	3.7461
45.34	3.7470
45.36	3.7476
45.38	3.7482
45.40	3.7487
45.41	3.7493
45.43	3.7500
45.45	3.7506
45.46	3.7512
45.48	3.7520
45.49	3.7525
45.51	3.7528
45.53	3.7534
45.55	3.7537
45.56	3.7541
45.58	3.7546
45.59	3.7550
45.61	3.7555
45.63	3.7563
45.65	3.7570
45.66	3.7576
45.68	3.7583
45.69	3.7588
45.71	3.7595
45.73	3.7601
45.74	3.7608
45.76	3.7614
45.78	3.7619
45.80	3.7625
45.81	3.7632
45.83	3.7636
45.84	3.7640
45.86	3.7644
45.88	3.7649
45.89	3.7653
45.91	3.7658
45.93	3.7665
45.94	3.7671
45.96	3.7675
45.98	3.7682
45.99	3.7689
46.01	3.7697
46.02	3.7703
46.04	3.7712
46.06	3.7721
46.08	3.7727
46.09	3.7734
46.11	3.7741
46.12	3.7745
46.14	3.7751
46.16	3.7757
46.17	3.7762
46.19	3.7768
46.21	3.7772
46.23	3.7777
46.24	3.7781
46.26	3.7787
46.28	3.7792
46.30	3.7796
46.31	3.7801
46.33	3.7808
46.34	3.7817
46.36	3.7825
46.38	3.7831
46.39	3.7839
46.41	3.7846
46.43	3.7854
46.44	3.7861
46.46	3.7866
46.48	3.7873
46.49	3.7878
46.51	3.7884
46.52	3.7888
46.55	3.7893
46.56	3.7898
46.58	3.7903
46.59	3.7910
46.61	3.7916
46.63	3.7922
46.64	3.7926
46.65	3.7934
46.67	3.7941
46.69	3.7949
46.71	3.7955
46.73	3.7963
46.74	3.7969
46.76	3.7975
46.77	3.7978
46.79	3.7984
46.81	3.7990
46.83	3.7996
46.84	3.8000
46.86	3.8007
46.88	3.8012
46.89	3.8016
46.91	3.8021
46.93	3.8027
46.94	3.8030
46.96	3.8036
46.98	3.8041
46.99	3.8046
47.01	3.8052
47.03	3.8060
47.04	3.8067
47.06	3.8076
47.08	3.8082
47.09	3.8090
47.11	3.8095
47.13	3.8102
47.15	3.8109
47.16	3.8114
47.18	3.8121
47.19	3.8126
47.21	3.8133
47.23	3.8140
47.24	3.8145
47.26	3.8150
47.27	3.8157
47.29	3.8161
47.31	3.8166
47.33	3.8171
47.34	3.8175
47.36	3.8183
47.38	3.8191
47.39	3.8198
47.41	3.8207
47.42	3.8215
47.44	3.8222
47.46	3.8228
47.48	3.8236
47.49	3.8243
47.51	3.8248
47.53	3.8254
47.54	3.8258
47.56	3.8264
47.58	3.8271
47.59	3.8276
47.61	3.8280
47.63	3.8287
47.64	3.8293
47.66	3.8298
47.68	3.8302
47.70	3.8307
47.70	3.8314
47.72	3.8324
47.74	3.8331
47.75	3.8339
47.77	3.8347
47.79	3.8352
47.81	3.8360
47.83	3.8367
47.84	3.8372
47.85	3.8379
47.87	3.8386
47.89	3.8391
47.91	3.8397
47.92	3.8403
47.94	3.8410
47.96	3.8418
47.98	3.8424
47.99	3.8429
48.01	3.8433
48.02	3.8440
48.04	3.8445
48.06	3.8452
48.08	3.8462
48.09	3.8469
48.11	3.8476
48.13	3.8483
48.14	3.8488
48.16	3.8494
48.18	3.8501
48.20	3.8510
48.21	3.8515
48.23	3.8521
48.24	3.8527
48.26	3.8533
48.27	3.8535
48.29	3.8541
48.31	3.8547
48.33	3.8552
48.34	3.8558
48.36	3.8564
48.38	3.8571
48.39	3.8578
48.41	3.8586
48.42	3.8593
48.44	3.8601
48.46	3.8609
48.48	3.8615
48.50	3.8623
48.51	3.8628
48.53	3.8632
48.55	3.8637
48.56	3.8642
48.58	3.8649
48.59	3.8655
48.60	3.8660
48.63	3.8665
48.64	3.8669
48.66	3.8675
48.68	3.8677
48.69	3.8682
48.70	3.8687
48.72	3.8693
48.74	3.8701
48.76	3.8706
48.77	3.8716
48.79	3.8722
48.81	3.8730
48.83	3.8736
48.84	3.8744
48.86	3.8749
48.88	3.8756
48.89	3.8762
48.91	3.8768
48.93	3.8773
48.95	3.8778
48.96	3.8784
48.97	3.8788
48.99	3.8794
49.00	3.8798
49.02	3.8804
49.04	3.8810
49.05	3.8814
49.07	3.8820
49.09	3.8828
49.10	3.8835
49.12	3.8843
49.14	3.8851
49.16	3.8857
49.17	3.8862
49.19	3.8868
49.21	3.8874
49.23	3.8879
49.24	3.8883
49.26	3.8891
49.27	3.8896
49.29	3.8902
49.31	3.8907
49.32	3.8911
49.34	3.8916
49.36	3.8922
49.37	3.8926
49.39	3.8931
49.41	3.8936
49.43	3.8944
49.44	3.8953
49.46	3.8962
49.47	3.8969
49.49	3.8976
49.51	3.8982
49.52	3.8988
49.54	3.8994
49.56	3.9001
49.57	3.9005
49.59	3.9011
49.61	3.9016
49.63	3.9022
49.64	3.9027
49.65	3.9031
49.68	3.9036
49.69	3.9039
49.71	3.9044
49.73	3.9046
49.74	3.9052
49.76	3.9060
49.77	3.9067
49.79	3.9076
49.81	3.9084
49.83	3.9092
49.84	3.9099
49.85	3.9106
49.87	3.9112
49.89	3.9118
49.91	3.9123
49.92	3.9128
49.94	3.9133
49.96	3.9139
49.98	3.9145
49.99	3.9150
50.00	3.9156
50.02	3.9162
50.04	3.9169
50.05	3.9174
50.07	3.9179
50.09	3.9185
50.11	3.9193
50.12	3.9200
50.14	3.9208
50.16	3.9215
50.17	3.9223
50.19	3.9230
50.20	3.9237
50.22	3.9243
50.24	3.9251
50.26	3.9259
50.27	3.9262
50.29	3.9267
50.30	3.9274
50.32	3.9277
50.34	3.9284
50.35	3.9288
50.37	3.9293
50.39	3.9299
50.41	3.9304
50.43	3.9308
50.44	3.9316
50.45	3.9323
50.47	3.9329
50.48	3.9337
50.50	3.9345
50.52	3.9351
50.54	3.9360
50.55	3.9366
50.57	3.9373
50.59	3.9379
50.60	3.9388
50.62	3.9394
50.64	3.9399
50.65	3.9405
50.67	3.9407
50.69	3.9413
50.70	3.9419
50.72	3.9422
50.74	3.9427
50.75	3.9432
50.77	3.9439
50.79	3.9445
50.80	3.9453
50.82	3.9460
50.84	3.9468
50.85	3.9475
50.87	3.9480
50.89	3.9486
50.91	3.9496
50.93	3.9501
50.94	3.9509
50.95	3.9514
50.97	3.9520
50.99	3.9526
51.00	3.9530
51.02	3.9536
51.04	3.9539
51.05	3.9546
51.07	3.9551
51.08	3.9557
51.10	3.9564
51.13	3.9569
51.14	3.9576
51.16	3.9584
51.17	3.9589
51.18	3.9595
51.20	3.9603
51.22	3.9610
51.23	3.9619
51.25	3.9625
51.27	3.9634
51.29	3.9640
51.30	3.9646
51.32	3.9652
51.34	3.9657
51.35	3.9660
51.37	3.9667
51.39	3.9672
51.40	3.9678
51.42	3.9683
51.43	3.9688
51.45	3.9693
51.47	3.9698
51.49	3.9704
51.50	3.9709
51.52	3.9716
51.54	3.9722
51.55	3.9729
51.57	3.9735
51.59	3.9741
51.60	3.9748
51.62	3.9753
51.63	3.9757
51.65	3.9762
51.67	3.9767
51.68	3.9773
51.70	3.9780
51.72	3.9784
51.74	3.9790
51.76	3.9795
51.77	3.9800
51.79	3.9808
51.80	3.9811
51.82	3.9818
51.84	3.9824
51.86	3.9830
51.88	3.9835
51.89	3.9842
51.90	3.9849
51.93	3.9855
51.94	3.9862
51.95	3.9869
51.97	3.9875
51.99	3.9880
52.01	3.9884
52.02	3.9888
52.04	3.9892
52.05	3.9896
52.07	3.9899
52.09	3.9905
52.11	3.9911
52.12	3.9917
52.14	3.9923
52.15	3.9929
52.17	3.9935
52.19	3.9942
52.20	3.9950
52.22	3.9955
52.24	3.9962
52.25	3.9969
52.27	3.9976
52.29	3.9982
52.30	3.9988
52.32	3.9993
52.34	3.9998
52.36	4.0003
52.37	4.0008
52.38	4.0013
52.40	4.0017
52.43	4.0022
52.44	4.0028
52.45	4.0031
52.47	4.0035
52.48	4.0042
52.50	4.0050
52.52	4.0059
52.53	4.0067
52.55	4.0076
52.58	4.0081
52.59	4.0087
52.60	4.0094
52.63	4.0100
52.63	4.0106
52.65	4.0111
52.67	4.0115
52.68	4.0119
52.70	4.0124
52.72	4.0127
52.73	4.0133
52.75	4.0138
52.77	4.0143
52.78	4.0148
52.80	4.0151
52.82	4.0156
52.83	4.0164
52.85	4.0171
52.87	4.0178
52.88	4.0186
52.90	4.0192
52.92	4.0199
52.94	4.0206
52.95	4.0212
52.97	4.0218
52.98	4.0224
53.00	4.0230
53.02	4.0237
53.03	4.0240
53.05	4.0245
53.07	4.0248
53.08	4.0254
53.10	4.0259
53.12	4.0265
53.13	4.0271
53.15	4.0275
53.17	4.0282
53.19	4.0289
53.20	4.0297
53.22	4.0301
53.23	4.0308
53.25	4.0315
53.27	4.0322
53.29	4.0329
53.30	4.0336
53.32	4.0342
53.33	4.0347
53.34	4.0354
53.37	4.0358
53.38	4.0363
53.40	4.0369
53.42	4.0375
53.43	4.0380
53.45	4.0383
53.47	4.0388
53.49	4.0395
53.50	4.0398
53.52	4.0405
53.53	4.0413
53.55	4.0420
53.57	4.0428
53.58	4.0436
53.60	4.0442
53.62	4.0450
53.63	4.0456
53.65	4.0462
53.67	4.0467
53.68	4.0473
53.70	4.0478
53.72	4.0484
53.73	4.0488
53.75	4.0493
53.77	4.0498
53.79	4.0504
53.80	4.0508
53.82	4.0513
53.84	4.0517
53.85	4.0522
53.87	4.0528
53.88	4.0536
53.90	4.0541
53.92	4.0548
53.93	4.0556
53.95	4.0563
53.97	4.0570
53.98	4.0577
54.00	4.0583
54.01	4.0589
54.03	4.0594
54.05	4.0596
54.07	4.0601
54.09	4.0606
54.10	4.0609
54.12	4.0614
54.13	4.0619
54.15	4.0624
54.17	4.0629
54.18	4.0636
54.20	4.0642
54.21	4.0649
54.23	4.0656
54.25	4.0663
54.27	4.0670
54.28	4.0677
54.30	4.0681
54.32	4.0687
54.33	4.0693
54.35	4.0699
54.37	4.0703
54.38	4.0709
54.40	4.0714
54.42	4.0718
54.43	4.0724
54.45	4.0729
54.47	4.0735
54.48	4.0740
54.50	4.0745
54.52	4.0750
54.53	4.0757
54.55	4.0765
54.56	4.0772
54.58	4.0779
54.60	4.0785
54.62	4.0793
54.63	4.0799
54.65	4.0806
54.67	4.0810
54.69	4.0817
54.70	4.0821
54.72	4.0827
54.73	4.0833
54.75	4.0837
54.77	4.0840
54.79	4.0844
54.80	4.0848
54.82	4.0852
54.84	4.0858
54.85	4.0864
54.87	4.0870
54.88	4.0878
54.90	4.0887
54.92	4.0896
54.93	4.0900
54.95	4.0907
54.96	4.0912
54.98	4.0916
55.00	4.0919
55.01	4.0923
55.03	4.0928
55.05	4.0932
55.07	4.0937
55.08	4.0943
55.10	4.0948
55.12	4.0953
55.13	4.0958
55.15	4.0963
55.16	4.0966
55.18	4.0971
55.20	4.0977
55.21	4.0984
55.23	4.0991
55.25	4.0996
55.27	4.1001
55.29	4.1010
55.30	4.1017
55.32	4.1024
55.34	4.1030
55.34	4.1037
55.37	4.1044
55.38	4.1050
55.40	4.1055
55.42	4.1061
55.42	4.1068
55.45	4.1074
55.48	4.1077
55.51	4.1082
55.53	4.1088
55.54	4.1092
55.55	4.1097
55.55	4.1105
55.56	4.1112
55.57	4.1118
55.59	4.1123
55.61	4.1129
55.63	4.1134
55.65	4.1137
55.67	4.1144
55.68	4.1150
55.70	4.1156
55.71	4.1161
55.73	4.1164
55.75	4.1166
55.77	4.1169
55.78	4.1174
55.80	4.1177
55.81	4.1183
55.83	4.1188
55.84	4.1191
55.87	4.1197
55.88	4.1204
55.90	4.1210
55.92	4.1217
55.93	4.1226
55.95	4.1234
55.97	4.1242
55.98	4.1247
56.00	4.1251
56.01	4.1258
56.03	4.1262
56.05	4.1267
56.07	4.1270
56.08	4.1276
56.10	4.1280
56.12	4.1286
56.13	4.1289
56.15	4.1294
56.16	4.1300
56.18	4.1307
56.20	4.1310
56.22	4.1317
56.23	4.1324
56.25	4.1332
56.26	4.1337
56.28	4.1343
56.30	4.1350
56.32	4.1355
56.33	4.1359
56.35	4.1365
56.37	4.1371
56.39	4.1377
56.40	4.1383
56.41	4.1389
56.43	4.1395
56.45	4.1398
56.46	4.1403
56.48	4.1408
56.50	4.1413
56.52	4.1419
56.53	4.1423
56.55	4.1428
56.57	4.1435
56.58	4.1442
56.60	4.1450
56.62	4.1456
56.63	4.1462
56.65	4.1468
56.67	4.1473
56.68	4.1480
56.70	4.1486
56.71	4.1492
56.73	4.1499
56.75	4.1503
56.76	4.1507
56.78	4.1515
56.80	4.1519
56.82	4.1524
56.83	4.1528
56.85	4.1534
56.87	4.1537
56.88	4.1540
56.90	4.1546
56.92	4.1554
56.93	4.1561
56.95	4.1568
56.97	4.1575
56.98	4.1583
57.00	4.1589
57.01	4.1596
57.03	4.1601
57.05	4.1607
57.06	4.1612
57.08	4.1620
57.09	4.1625
57.12	4.1632
57.13	4.1637
57.14	4.1643
57.16	4.1648
57.18	4.1655
57.20	4.1659
57.21	4.1665
57.23	4.1671
57.25	4.1677
57.26	4.1685
57.28	4.1692
57.30	4.1700
57.31	4.1704
57.33	4.1711
57.35	4.1716
57.37	4.1722
57.38	4.1727
57.40	4.1732
57.42	4.1737
57.43	4.1744
57.45	4.1748
57.47	4.1753
57.48	4.1757
57.50	4.1762
57.51	4.1766
57.53	4.1771
57.55	4.1776
57.56	4.1783
57.58	4.1791
57.59	4.1799
57.62	4.1809
57.63	4.1816
57.65	4.1820
57.66	4.1825
57.68	4.1831
57.70	4.1836
57.71	4.1843
57.73	4.1849
57.75	4.1854
57.76	4.1859
57.78	4.1864
57.80	4.1870
57.81	4.1874
57.83	4.1879
57.84	4.1883
57.86	4.1889
57.88	4.1894
57.90	4.1901
57.91	4.1908
57.93	4.1915
57.95	4.1924
57.97	4.1931
57.98	4.1939
58.00	4.1943
58.02	4.1948
58.03	4.1955
58.05	4.1960
58.06	4.1965
58.08	4.1972
58.09	4.1978
58.11	4.1984
58.13	4.1990
58.15	4.1997
58.17	4.2002
58.18	4.2007
58.20	4.2009
58.22	4.2013
58.23	4.2017
58.25	4.2022
58.26	4.2030
58.28	4.2037
58.30	4.2041
58.32	4.2048
58.33	4.2052
58.34	4.2059
58.36	4.2063
58.38	4.2067
58.39	4.2072
58.41	4.2075
58.43	4.2077
58.45	4.2083
58.46	4.2088
58.48	4.2092
58.50	4.2095
58.51	4.2100
58.53	4.2106
58.55	4.2110
58.57	4.2115
58.58	4.2122
58.59	4.2129
58.62	4.2135
58.63	4.2142
58.65	4.2147
58.67	4.2151
58.68	4.2156
58.70	4.2161
58.71	4.2166
58.73	4.2172
58.75	4.2176
58.76	4.2181
58.77	4.2189
58.79	4.2193
58.81	4.2198
58.83	4.2201
58.85	4.2205
58.87	4.2209
58.88	4.2214
58.90	4.2220
58.92	4.2225
58.93	4.2233
58.95	4.2239
58.97	4.2247
58.98	4.2252
59.00	4.2258
59.01	4.2263
59.03	4.2273
59.04	4.2278
59.06	4.2284
59.08	4.2292
59.09	4.2298
59.11	4.2302
59.13	4.2306
59.15	4.2310
59.16	4.2316
59.18	4.2319
59.20	4.2325
59.21	4.2330
59.23	4.2337
59.24	4.2343
59.26	4.2351
59.27	4.2356
59.29	4.2363
59.31	4.2372
59.33	4.2379
59.34	4.2386
59.36	4.2394
59.38	4.2398
59.40	4.2406
59.41	4.2413
59.43	4.2418
59.45	4.2422
59.46	4.2428
59.48	4.2433
59.50	4.2439
59.51	4.2445
59.53	4.2449
59.55	4.2454
59.57	4.2462
59.58	4.2469
59.59	4.2480
59.61	4.2489
59.63	4.2497
59.65	4.2505
59.66	4.2514
59.68	4.2518
59.70	4.2524
59.71	4.2529
59.73	4.2534
59.75	4.2538
59.76	4.2543
59.77	4.2548
59.80	4.2555
59.81	4.2561
59.83	4.2568
59.84	4.2573
59.86	4.2578
59.88	4.2582
59.89	4.2588
59.91	4.2592
59.93	4.2599
59.94	4.2605
59.96	4.2613
59.98	4.2620
60.00	4.2626
60.01	4.2633
60.02	4.2636
60.04	4.2639
60.06	4.2644
60.08	4.2650
60.09	4.2654
60.11	4.2660
60.13	4.2664
60.15	4.2671
60.16	4.2676
60.18	4.2679
60.19	4.2684
60.21	4.2688
60.23	4.2692
60.24	4.2697
60.26	4.2703
60.27	4.2709
60.30	4.2716
60.31	4.2723
60.33	4.2730
60.34	4.2737
60.35	4.2742
60.38	4.2748
60.39	4.2753
60.41	4.2758
60.43	4.2764
60.44	4.2769
60.46	4.2774
60.48	4.2778
60.50	4.2784
60.51	4.2787
60.53	4.2792
60.55	4.2798
60.56	4.2803
60.58	4.2806
60.59	4.2812
60.61	4.2818
60.63	4.2825
60.64	4.2833
60.66	4.2840
60.68	4.2845
60.70	4.2852
60.71	4.2859
60.73	4.2865
60.74	4.2871
60.76	4.2875
60.77	4.2878
60.79	4.2883
60.81	4.2888
60.83	4.2890
60.84	4.2894
60.86	4.2899
60.88	4.2906
60.89	4.2914
60.91	4.2919
60.93	4.2924
60.94	4.2931
60.96	4.2939
60.98	4.2947
61.00	4.2955
61.01	4.2964
61.03	4.2970
61.05	4.2977
61.06	4.2985
61.08	4.2991
61.09	4.2997
61.11	4.3002
61.13	4.3006
61.14	4.3010
61.16	4.3015
61.18	4.3020
61.19	4.3025
61.21	4.3030
61.23	4.3033
61.25	4.3039
61.26	4.3046
61.27	4.3053
61.29	4.3060
61.31	4.3069
61.32	4.3075
61.34	4.3083
61.36	4.3089
61.38	4.3095
61.39	4.3103
61.40	4.3109
61.43	4.3111
61.44	4.3117
61.46	4.3123
61.48	4.3129
61.50	4.3132
61.51	4.3138
61.52	4.3142
61.54	4.3149
61.55	4.3156
61.58	4.3160
61.59	4.3165
61.61	4.3173
61.63	4.3180
61.64	4.3189
61.65	4.3198
61.67	4.3202
61.69	4.3209
61.70	4.3216
61.73	4.3222
61.74	4.3227
61.75	4.3233
61.77	4.3238
61.79	4.3243
61.80	4.3248
