Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10%5mm.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
35.18	3.6379
35.19	3.6385
35.21	3.6391
35.22	3.6394
35.24	3.6400
35.25	3.6405
35.27	3.6410
35.29	3.6416
35.30	3.6420
35.32	3.6425
35.34	3.6430
35.35	3.6435
35.37	3.6440
35.39	3.6443
35.41	3.6446
35.42	3.6449
35.44	3.6453
35.45	3.6458
35.47	3.6463
35.49	3.6472
35.50	3.6478
35.52	3.6486
35.54	3.6492
35.56	3.6495
35.58	3.6502
35.59	3.6508
35.60	3.6511
35.62	3.6516
35.64	3.6520
35.65	3.6524
35.67	3.6527
35.69	3.6532
35.70	3.6536
35.73	3.6541
35.74	3.6546
35.75	3.6549
35.77	3.6553
35.79	3.6556
35.81	3.6563
35.83	3.6567
35.84	3.6574
35.85	3.6581
35.87	3.6586
35.89	3.6591
35.90	3.6595
35.93	3.6601
35.94	3.6605
35.95	3.6611
35.98	3.6617
35.99	3.6624
36.00	3.6627
36.02	3.6632
36.04	3.6633
36.06	3.6639
36.07	3.6642
36.09	3.6646
36.10	3.6653
36.12	3.6658
36.14	3.6664
36.15	3.6670
36.17	3.6675
36.19	3.6683
36.20	3.6689
36.22	3.6694
36.23	3.6700
36.25	3.6705
36.27	3.6711
36.29	3.6718
36.30	3.6723
36.33	3.6730
36.34	3.6736
36.35	3.6742
36.37	3.6748
36.39	3.6754
36.40	3.6760
36.43	3.6767
36.44	3.6770
36.45	3.6775
36.47	3.6779
36.49	3.6783
36.50	3.6788
36.52	3.6794
36.54	3.6801
36.55	3.6808
36.58	3.6815
36.59	3.6821
36.60	3.6827
36.62	3.6832
36.64	3.6839
36.65	3.6841
36.67	3.6846
36.69	3.6851
36.70	3.6857
36.72	3.6862
36.74	3.6866
36.75	3.6872
36.77	3.6875
36.79	3.6879
36.80	3.6883
36.82	3.6886
36.84	3.6889
36.86	3.6893
36.87	3.6899
36.88	3.6908
36.90	3.6915
36.92	3.6919
36.94	3.6927
36.96	3.6933
36.98	3.6937
36.99	3.6943
37.00	3.6949
37.02	3.6955
37.04	3.6960
37.05	3.6963
37.07	3.6968
37.09	3.6971
37.10	3.6975
37.12	3.6979
37.14	3.6981
37.15	3.6987
37.17	3.6991
37.18	3.6995
37.20	3.7001
37.22	3.7005
37.24	3.7013
37.25	3.7019
37.27	3.7025
37.29	3.7031
37.31	3.7037
37.32	3.7043
37.34	3.7050
37.35	3.7056
37.37	3.7060
37.38	3.7066
37.40	3.7069
37.42	3.7070
37.43	3.7074
37.45	3.7079
37.47	3.7083
37.49	3.7089
37.50	3.7095
37.52	3.7099
37.53	3.7104
37.55	3.7107
37.57	3.7111
37.59	3.7116
37.60	3.7122
37.62	3.7128
37.64	3.7133
37.65	3.7137
37.67	3.7143
37.69	3.7149
37.70	3.7154
37.72	3.7156
37.73	3.7159
37.75	3.7163
37.77	3.7166
37.78	3.7169
37.80	3.7173
37.82	3.7176
37.83	3.7180
37.85	3.7185
37.87	3.7188
37.88	3.7191
37.90	3.7196
37.92	3.7200
37.94	3.7205
37.95	3.7210
37.97	3.7214
37.99	3.7219
38.00	3.7223
38.02	3.7229
38.03	3.7232
38.05	3.7236
38.08	3.7241
38.09	3.7245
38.11	3.7247
38.12	3.7250
38.13	3.7254
38.15	3.7258
38.17	3.7262
38.18	3.7267
38.20	3.7270
38.22	3.7274
38.23	3.7279
38.25	3.7284
38.27	3.7289
38.28	3.7294
38.30	3.7302
38.32	3.7308
38.33	3.7314
38.35	3.7318
38.37	3.7324
38.39	3.7331
38.40	3.7337
38.43	3.7341
38.44	3.7346
38.46	3.7350
38.47	3.7354
38.48	3.7358
38.50	3.7361
38.51	3.7364
38.53	3.7370
38.55	3.7374
38.57	3.7376
38.58	3.7382
38.60	3.7386
38.62	3.7391
38.63	3.7397
38.65	3.7403
38.67	3.7409
38.68	3.7416
38.70	3.7422
38.72	3.7425
38.73	3.7430
38.75	3.7436
38.77	3.7439
38.78	3.7444
38.80	3.7447
38.82	3.7453
38.83	3.7459
38.85	3.7463
38.87	3.7467
38.88	3.7471
38.90	3.7476
38.92	3.7478
38.93	3.7485
38.95	3.7488
38.97	3.7494
38.98	3.7501
39.00	3.7507
39.02	3.7513
39.03	3.7522
39.05	3.7527
39.07	3.7531
39.08	3.7537
39.10	3.7541
39.12	3.7545
39.13	3.7550
39.15	3.7555
39.17	3.7558
39.18	3.7563
39.20	3.7567
39.21	3.7570
39.23	3.7574
39.25	3.7579
39.26	3.7583
39.28	3.7587
39.30	3.7590
39.32	3.7596
39.33	3.7604
39.35	3.7610
39.37	3.7616
39.38	3.7625
39.40	3.7631
39.42	3.7636
39.43	3.7641
39.45	3.7648
39.46	3.7654
39.48	3.7659
39.50	3.7666
39.52	3.7671
39.53	3.7675
39.55	3.7679
39.57	3.7683
39.58	3.7689
39.59	3.7692
39.61	3.7694
39.63	3.7699
39.65	3.7703
39.66	3.7707
39.68	3.7713
39.70	3.7719
39.72	3.7727
39.73	3.7730
39.75	3.7735
39.77	3.7742
39.78	3.7748
39.80	3.7751
39.82	3.7758
39.83	3.7763
39.85	3.7768
39.87	3.7774
39.88	3.7779
39.90	3.7783
39.92	3.7789
39.94	3.7792
39.95	3.7794
39.97	3.7798
39.98	3.7803
40.00	3.7806
40.02	3.7812
40.03	3.7818
40.05	3.7824
40.06	3.7830
40.08	3.7837
40.09	3.7843
40.12	3.7849
40.13	3.7854
40.15	3.7861
40.17	3.7865
40.18	3.7872
40.20	3.7876
40.21	3.7879
40.23	3.7886
40.25	3.7890
40.27	3.7895
40.29	3.7900
40.30	3.7905
40.31	3.7910
40.33	3.7915
40.34	3.7920
40.36	3.7924
40.38	3.7929
40.40	3.7937
40.42	3.7943
40.43	3.7949
40.45	3.7954
40.47	3.7960
40.48	3.7967
40.50	3.7970
40.52	3.7976
40.53	3.7980
40.55	3.7984
40.57	3.7990
40.58	3.7995
40.59	3.8000
40.62	3.8004
40.63	3.8006
40.65	3.8012
40.66	3.8016
40.68	3.8020
40.70	3.8024
40.71	3.8030
40.73	3.8037
40.75	3.8042
40.77	3.8049
40.78	3.8055
40.80	3.8061
40.81	3.8065
40.83	3.8072
40.85	3.8077
40.86	3.8084
40.88	3.8087
40.90	3.8092
40.92	3.8100
40.93	3.8104
40.95	3.8106
40.97	3.8113
40.98	3.8117
40.99	3.8122
41.01	3.8128
41.03	3.8133
41.05	3.8138
41.07	3.8144
41.08	3.8153
41.09	3.8157
41.11	3.8165
41.13	3.8170
41.15	3.8175
41.16	3.8180
41.18	3.8186
41.20	3.8190
41.21	3.8199
41.23	3.8204
41.25	3.8208
41.26	3.8213
41.28	3.8217
41.30	3.8222
41.31	3.8227
41.33	3.8231
41.34	3.8234
41.36	3.8237
41.38	3.8243
41.40	3.8250
41.41	3.8255
41.43	3.8262
41.45	3.8268
41.46	3.8273
41.48	3.8279
41.49	3.8286
41.51	3.8291
41.53	3.8296
41.55	3.8302
41.57	3.8308
41.58	3.8313
41.59	3.8317
41.61	3.8319
41.63	3.8323
41.65	3.8328
41.66	3.8331
41.68	3.8335
41.70	3.8341
41.71	3.8345
41.73	3.8348
41.74	3.8350
41.76	3.8355
41.78	3.8360
41.80	3.8363
41.81	3.8372
41.83	3.8376
41.85	3.8384
41.87	3.8391
41.88	3.8395
41.89	3.8400
41.91	3.8405
41.93	3.8410
41.94	3.8414
41.96	3.8419
41.98	3.8424
41.99	3.8427
42.01	3.8432
42.02	3.8436
42.04	3.8439
42.05	3.8444
42.08	3.8450
42.09	3.8458
42.11	3.8464
42.13	3.8468
42.15	3.8476
42.16	3.8482
42.18	3.8490
42.20	3.8495
42.21	3.8500
42.23	3.8504
42.24	3.8507
42.26	3.8511
42.28	3.8515
42.30	3.8517
42.31	3.8523
42.33	3.8529
42.34	3.8535
42.36	3.8539
42.38	3.8544
42.39	3.8549
42.41	3.8554
42.43	3.8559
42.44	3.8563
42.46	3.8570
42.48	3.8576
42.49	3.8580
42.51	3.8588
42.52	3.8595
42.54	3.8601
42.56	3.8606
42.58	3.8612
42.59	3.8618
42.61	3.8623
42.63	3.8626
42.65	3.8633
42.66	3.8638
42.67	3.8642
42.69	3.8647
42.71	3.8653
42.73	3.8656
42.74	3.8659
42.76	3.8662
42.77	3.8666
42.79	3.8670
42.81	3.8676
42.83	3.8683
42.84	3.8691
42.86	3.8699
42.88	3.8706
42.90	3.8712
42.91	3.8716
42.93	3.8721
42.94	3.8726
42.96	3.8732
42.98	3.8736
42.99	3.8741
43.01	3.8746
43.02	3.8751
43.04	3.8756
43.06	3.8762
43.08	3.8764
43.09	3.8768
43.11	3.8772
43.13	3.8776
43.14	3.8782
43.16	3.8787
43.18	3.8792
43.19	3.8800
43.21	3.8808
43.23	3.8815
43.24	3.8819
43.26	3.8825
43.28	3.8829
43.29	3.8835
43.30	3.8838
43.32	3.8842
43.34	3.8847
43.36	3.8851
43.38	3.8854
43.39	3.8857
43.41	3.8861
43.43	3.8866
43.44	3.8870
43.46	3.8875
43.47	3.8879
43.49	3.8885
43.51	3.8890
43.52	3.8900
43.54	3.8907
43.55	3.8916
43.57	3.8922
43.59	3.8926
43.60	3.8931
43.62	3.8936
43.64	3.8941
43.66	3.8945
43.68	3.8950
43.70	3.8957
43.71	3.8960
43.73	3.8966
43.74	3.8970
43.75	3.8977
43.77	3.8980
43.79	3.8986
43.81	3.8989
43.83	3.8992
43.84	3.9000
43.86	3.9007
43.88	3.9015
43.89	3.9021
43.91	3.9026
43.93	3.9032
43.94	3.9037
43.95	3.9042
43.98	3.9047
43.99	3.9052
44.01	3.9059
44.02	3.9062
44.04	3.9066
44.05	3.9070
44.07	3.9073
44.08	3.9077
44.10	3.9081
44.13	3.9085
44.14	3.9089
44.15	3.9094
44.17	3.9100
44.19	3.9105
44.21	3.9113
44.22	3.9118
44.23	3.9124
44.25	3.9130
44.27	3.9136
44.29	3.9141
44.31	3.9146
44.33	3.9151
44.34	3.9157
44.35	3.9161
44.37	3.9166
44.39	3.9172
44.41	3.9175
44.43	3.9178
44.44	3.9183
44.45	3.9186
44.47	3.9190
44.49	3.9193
44.50	3.9197
44.52	3.9202
44.54	3.9210
44.55	3.9217
44.57	3.9222
44.58	3.9230
44.60	3.9237
44.62	3.9241
44.64	3.9246
44.65	3.9251
44.67	3.9256
44.69	3.9259
44.71	3.9264
44.72	3.9269
44.74	3.9274
44.75	3.9277
44.77	3.9282
44.79	3.9287
44.80	3.9291
44.81	3.9295
44.83	3.9298
44.85	3.9303
44.87	3.9307
44.89	3.9313
44.90	3.9318
44.93	3.9324
44.94	3.9329
44.95	3.9335
44.97	3.9342
44.99	3.9346
45.00	3.9351
45.02	3.9355
45.04	3.9361
45.05	3.9366
45.07	3.9370
45.09	3.9373
45.10	3.9378
45.12	3.9380
45.13	3.9384
45.15	3.9387
45.17	3.9392
45.19	3.9397
45.20	3.9402
45.23	3.9410
45.24	3.9416
45.26	3.9422
45.27	3.9426
45.29	3.9433
45.30	3.9438
45.32	3.9444
45.34	3.9449
45.35	3.9454
45.37	3.9459
45.38	3.9465
45.40	3.9470
45.42	3.9473
45.44	3.9477
45.45	3.9483
45.47	3.9487
45.49	3.9493
45.50	3.9499
45.52	3.9506
45.54	3.9510
45.55	3.9517
45.57	3.9523
45.59	3.9530
45.60	3.9539
45.62	3.9545
45.64	3.9552
45.65	3.9558
45.67	3.9563
45.69	3.9570
45.70	3.9574
45.72	3.9577
45.74	3.9582
45.76	3.9588
45.77	3.9593
45.79	3.9597
45.80	3.9603
45.82	3.9610
45.83	3.9616
45.85	3.9621
45.87	3.9625
45.89	3.9630
45.90	3.9636
45.92	3.9644
45.94	3.9651
45.95	3.9657
45.97	3.9662
45.99	3.9669
46.00	3.9674
46.02	3.9679
46.04	3.9684
46.05	3.9689
46.07	3.9696
46.09	3.9701
46.10	3.9709
46.12	3.9712
46.14	3.9718
46.15	3.9723
46.17	3.9727
46.18	3.9731
46.20	3.9736
46.22	3.9741
46.24	3.9747
46.25	3.9751
46.27	3.9758
46.29	3.9765
46.30	3.9772
46.32	3.9778
46.34	3.9784
46.35	3.9789
46.38	3.9795
46.39	3.9799
46.40	3.9806
46.43	3.9809
46.44	3.9814
46.45	3.9818
46.46	3.9823
46.49	3.9828
46.50	3.9832
46.52	3.9836
46.54	3.9841
46.55	3.9847
46.58	3.9850
46.59	3.9855
46.60	3.9861
46.62	3.9867
46.63	3.9875
46.65	3.9881
46.67	3.9889
46.68	3.9894
46.70	3.9901
46.72	3.9904
46.73	3.9908
46.74	3.9915
46.76	3.9919
46.78	3.9923
46.81	3.9929
46.83	3.9933
46.84	3.9937
46.85	3.9941
46.87	3.9946
46.89	3.9949
46.90	3.9954
46.92	3.9957
46.93	3.9962
46.95	3.9969
46.97	3.9975
46.99	3.9981
47.01	3.9988
47.02	3.9994
47.04	4.0001
47.05	4.0007
47.07	4.0010
47.09	4.0015
47.10	4.0020
47.12	4.0023
47.14	4.0028
47.15	4.0030
47.17	4.0033
47.18	4.0040
47.20	4.0042
47.22	4.0047
47.24	4.0051
47.25	4.0055
47.27	4.0060
47.29	4.0066
47.30	4.0073
47.32	4.0081
47.33	4.0088
47.35	4.0094
47.37	4.0099
47.38	4.0105
47.40	4.0111
47.42	4.0117
47.44	4.0122
47.45	4.0125
47.47	4.0132
47.49	4.0136
47.50	4.0140
47.52	4.0145
47.54	4.0152
47.55	4.0156
47.57	4.0162
47.58	4.0165
47.60	4.0169
47.62	4.0174
47.63	4.0179
47.65	4.0184
47.68	4.0191
47.69	4.0197
47.70	4.0205
47.72	4.0209
47.74	4.0216
47.75	4.0221
47.77	4.0227
47.79	4.0233
47.80	4.0238
47.82	4.0245
47.83	4.0249
47.85	4.0255
47.87	4.0260
47.89	4.0265
47.90	4.0270
47.92	4.0274
47.94	4.0281
47.95	4.0286
47.98	4.0291
47.98	4.0299
48.00	4.0307
48.02	4.0313
48.03	4.0319
48.05	4.0326
48.07	4.0331
48.08	4.0336
48.10	4.0340
48.12	4.0346
48.14	4.0351
48.15	4.0358
48.17	4.0362
48.19	4.0367
48.20	4.0370
48.22	4.0376
48.23	4.0377
48.25	4.0381
48.27	4.0387
48.28	4.0393
48.30	4.0399
48.32	4.0407
48.33	4.0415
48.35	4.0423
48.37	4.0429
48.39	4.0436
48.40	4.0441
48.42	4.0446
48.43	4.0452
48.45	4.0455
48.46	4.0461
48.48	4.0466
48.50	4.0470
48.51	4.0475
48.53	4.0481
48.55	4.0484
48.57	4.0488
48.58	4.0493
48.60	4.0496
48.62	4.0498
48.63	4.0503
48.65	4.0507
48.67	4.0512
48.68	4.0521
48.70	4.0528
48.72	4.0533
48.73	4.0538
48.75	4.0542
48.76	4.0546
48.78	4.0552
48.80	4.0556
48.81	4.0560
48.83	4.0565
48.85	4.0570
48.87	4.0573
48.89	4.0577
48.90	4.0581
48.92	4.0586
48.93	4.0591
48.95	4.0593
48.96	4.0598
48.98	4.0604
49.00	4.0609
49.01	4.0615
49.03	4.0621
49.05	4.0625
49.06	4.0631
49.08	4.0636
49.09	4.0639
49.11	4.0647
49.13	4.0650
49.15	4.0654
49.17	4.0659
49.18	4.0664
49.20	4.0669
49.22	4.0672
49.23	4.0674
49.25	4.0679
49.26	4.0682
49.28	4.0688
49.30	4.0690
49.31	4.0694
49.33	4.0700
49.34	4.0707
49.36	4.0714
49.38	4.0721
49.40	4.0728
49.41	4.0731
49.43	4.0738
49.45	4.0743
49.47	4.0749
49.48	4.0756
49.50	4.0761
49.52	4.0766
49.53	4.0770
49.55	4.0776
49.56	4.0780
49.58	4.0784
49.59	4.0788
49.61	4.0794
49.63	4.0799
49.65	4.0803
49.66	4.0810
49.68	4.0816
49.70	4.0823
49.71	4.0831
49.73	4.0837
49.75	4.0843
49.76	4.0849
49.78	4.0855
49.80	4.0860
49.82	4.0865
49.83	4.0871
49.85	4.0876
49.86	4.0880
49.88	4.0886
49.90	4.0891
49.91	4.0894
49.93	4.0898
49.95	4.0903
49.96	4.0907
49.98	4.0913
49.99	4.0918
50.01	4.0926
50.03	4.0933
50.05	4.0938
50.06	4.0944
50.08	4.0950
50.10	4.0955
50.12	4.0963
50.13	4.0969
50.15	4.0975
50.16	4.0982
50.18	4.0989
50.20	4.0994
50.21	4.0998
50.23	4.1003
50.25	4.1005
50.27	4.1010
50.27	4.1016
50.30	4.1019
50.32	4.1024
50.33	4.1030
50.34	4.1036
50.36	4.1042
50.38	4.1050
50.40	4.1057
50.41	4.1064
50.43	4.1071
50.45	4.1074
50.47	4.1080
50.48	4.1087
50.50	4.1094
50.52	4.1102
50.53	4.1106
50.55	4.1111
50.56	4.1116
50.58	4.1121
50.59	4.1127
50.61	4.1131
50.63	4.1136
50.65	4.1142
50.67	4.1147
50.68	4.1154
50.70	4.1160
50.71	4.1165
50.73	4.1171
50.75	4.1177
50.77	4.1186
50.78	4.1188
50.80	4.1194
50.82	4.1200
50.83	4.1206
50.84	4.1213
50.86	4.1217
50.88	4.1222
50.90	4.1227
50.91	4.1231
50.93	4.1236
50.95	4.1239
50.96	4.1243
50.98	4.1248
51.00	4.1252
51.01	4.1258
51.03	4.1265
51.05	4.1269
51.06	4.1275
51.08	4.1281
51.09	4.1287
51.11	4.1292
51.13	4.1296
51.15	4.1299
51.16	4.1306
51.18	4.1312
51.20	4.1316
51.21	4.1320
51.23	4.1324
51.25	4.1330
51.26	4.1335
51.28	4.1341
51.29	4.1344
51.31	4.1349
51.33	4.1353
51.34	4.1357
51.36	4.1361
51.38	4.1365
51.40	4.1373
51.41	4.1379
51.43	4.1384
51.44	4.1391
51.46	4.1396
51.48	4.1404
51.49	4.1409
51.52	4.1413
51.53	4.1417
51.55	4.1421
51.56	4.1426
51.58	4.1431
51.59	4.1435
51.61	4.1441
51.63	4.1446
51.64	4.1450
51.66	4.1456
51.68	4.1460
51.70	4.1466
51.71	4.1471
51.73	4.1475
51.75	4.1482
51.76	4.1489
51.78	4.1496
51.79	4.1501
51.81	4.1507
51.83	4.1515
51.84	4.1520
51.86	4.1525
51.88	4.1530
51.90	4.1534
51.91	4.1537
51.93	4.1541
51.95	4.1546
51.96	4.1550
51.98	4.1553
52.00	4.1558
52.01	4.1564
52.02	4.1570
52.04	4.1573
52.06	4.1578
52.08	4.1583
52.09	4.1591
52.11	4.1598
52.13	4.1604
52.15	4.1613
52.16	4.1619
52.18	4.1625
52.19	4.1631
52.21	4.1636
52.23	4.1639
52.25	4.1643
52.26	4.1649
52.28	4.1655
52.30	4.1660
52.31	4.1665
52.33	4.1670
52.34	4.1676
52.36	4.1681
52.38	4.1685
52.39	4.1689
52.42	4.1694
52.43	4.1700
52.45	4.1707
52.46	4.1713
52.48	4.1720
52.50	4.1725
52.51	4.1731
52.53	4.1737
52.55	4.1742
52.56	4.1748
52.58	4.1751
52.59	4.1756
52.61	4.1761
52.63	4.1765
52.65	4.1770
52.66	4.1777
52.68	4.1782
52.70	4.1787
52.71	4.1791
52.73	4.1794
52.74	4.1800
52.76	4.1808
52.78	4.1816
52.80	4.1823
52.81	4.1831
52.83	4.1837
52.84	4.1843
52.86	4.1847
52.87	4.1853
52.89	4.1858
52.91	4.1863
52.93	4.1867
52.94	4.1871
52.96	4.1879
52.98	4.1883
52.99	4.1886
53.01	4.1891
53.02	4.1895
53.05	4.1897
53.06	4.1900
53.08	4.1904
53.09	4.1909
53.11	4.1916
53.13	4.1922
53.15	4.1928
53.16	4.1935
53.18	4.1940
53.19	4.1945
53.20	4.1952
53.23	4.1955
53.25	4.1959
53.26	4.1964
53.28	4.1969
53.30	4.1974
53.31	4.1977
53.33	4.1981
53.34	4.1987
53.36	4.1990
53.38	4.1994
53.39	4.1997
53.41	4.2002
53.43	4.2006
53.44	4.2013
53.46	4.2021
53.48	4.2026
53.49	4.2031
53.51	4.2037
53.52	4.2040
53.54	4.2047
53.56	4.2052
53.58	4.2056
53.59	4.2061
53.61	4.2068
53.63	4.2071
53.64	4.2075
53.66	4.2078
53.68	4.2083
53.69	4.2087
53.71	4.2092
53.73	4.2095
53.74	4.2101
53.75	4.2107
53.77	4.2111
53.79	4.2117
53.81	4.2124
53.82	4.2130
53.84	4.2136
53.85	4.2143
53.88	4.2147
53.89	4.2153
53.90	4.2158
53.92	4.2162
53.94	4.2167
53.95	4.2172
53.97	4.2178
53.98	4.2181
54.00	4.2186
54.02	4.2191
54.04	4.2194
54.06	4.2204
54.08	4.2204
54.09	4.2211
54.10	4.2221
54.13	4.2221
54.14	4.2228
54.16	4.2236
54.18	4.2242
54.19	4.2253
54.21	4.2254
54.23	4.2257
54.25	4.2262
54.26	4.2269
54.27	4.2277
54.29	4.2286
54.31	4.2294
54.33	4.2292
54.34	4.2294
54.35	4.2300
54.38	4.2308
54.40	4.2307
54.41	4.2316
54.43	4.2316
54.44	4.2324
54.46	4.2328
54.48	4.2339
54.49	4.2347
54.50	4.2351
54.52	4.2355
54.54	4.2362
54.55	4.2366
54.57	4.2373
54.59	4.2377
54.61	4.2383
54.63	4.2387
54.64	4.2392
54.65	4.2399
54.68	4.2402
54.69	4.2407
54.71	4.2410
54.73	4.2415
54.74	4.2419
54.75	4.2428
54.77	4.2432
54.79	4.2437
54.80	4.2444
54.83	4.2449
54.84	4.2454
54.86	4.2459
54.88	4.2463
54.89	4.2470
54.91	4.2473
54.92	4.2473
54.94	4.2479
54.95	4.2481
54.97	4.2485
54.99	4.2491
55.00	4.2495
55.02	4.2501
55.03	4.2506
55.05	4.2510
55.08	4.2513
55.09	4.2517
55.10	4.2521
55.12	4.2526
55.14	4.2531
55.15	4.2539
55.17	4.2545
55.19	4.2551
55.20	4.2556
55.22	4.2562
55.24	4.2566
55.25	4.2572
55.27	4.2576
55.29	4.2581
55.31	4.2586
55.33	4.2590
55.34	4.2598
55.35	4.2601
55.38	4.2605
55.39	4.2609
55.40	4.2614
55.43	4.2616
55.44	4.2620
55.45	4.2628
55.46	4.2635
55.49	4.2643
55.51	4.2650
55.53	4.2656
55.54	4.2660
55.55	4.2664
55.56	4.2673
55.58	4.2679
55.60	4.2685
55.63	4.2690
55.63	4.2693
55.65	4.2699
55.67	4.2703
55.68	4.2708
55.70	4.2712
55.73	4.2716
55.74	4.2720
55.75	4.2725
55.77	4.2726
55.79	4.2732
55.81	4.2740
55.82	4.2748
55.84	4.2755
55.85	4.2759
55.87	4.2766
55.89	4.2773
55.91	4.2778
55.92	4.2783
55.94	4.2789
55.95	4.2796
55.97	4.2800
55.99	4.2804
56.01	4.2808
56.02	4.2813
56.04	4.2817
56.06	4.2821
56.08	4.2825
56.09	4.2832
56.11	4.2835
56.13	4.2840
56.13	4.2848
56.15	4.2856
56.17	4.2862
56.19	4.2868
56.21	4.2875
56.22	4.2879
56.24	4.2885
56.25	4.2891
56.27	4.2895
56.29	4.2902
56.30	4.2910
56.32	4.2917
56.34	4.2922
56.36	4.2927
56.37	4.2931
56.39	4.2937
56.41	4.2941
56.43	4.2945
56.44	4.2950
56.45	4.2955
56.47	4.2962
56.49	4.2969
56.50	4.2977
56.52	4.2982
56.54	4.2989
56.55	4.2995
56.58	4.2999
56.59	4.3005
56.61	4.3012
56.62	4.3017
56.64	4.3023
56.66	4.3027
56.68	4.3035
56.70	4.3038
56.71	4.3041
56.73	4.3048
56.74	4.3052
56.76	4.3057
56.77	4.3059
56.79	4.3062
56.80	4.3067
56.82	4.3073
56.83	4.3078
56.85	4.3085
56.88	4.3092
56.89	4.3099
56.90	4.3107
56.92	4.3114
56.94	4.3120
56.95	4.3126
56.97	4.3129
56.99	4.3132
57.01	4.3138
57.02	4.3141
57.04	4.3145
57.05	4.3148
57.07	4.3152
57.09	4.3155
57.10	4.3160
57.12	4.3163
57.14	4.3171
57.15	4.3177
57.18	4.3183
57.19	4.3192
57.20	4.3200
57.22	4.3205
57.24	4.3210
57.25	4.3217
57.27	4.3221
57.29	4.3226
57.31	4.3232
57.32	4.3238
57.34	4.3242
57.35	4.3246
57.37	4.3250
57.38	4.3254
57.40	4.3259
57.42	4.3261
57.43	4.3266
57.45	4.3273
57.47	4.3276
57.49	4.3282
57.50	4.3290
57.52	4.3296
57.54	4.3304
57.56	4.3313
57.57	4.3317
57.58	4.3322
57.60	4.3328
57.62	4.3332
57.63	4.3337
57.65	4.3344
57.67	4.3350
57.69	4.3355
57.71	4.3360
57.73	4.3366
57.74	4.3370
57.75	4.3374
57.77	4.3378
57.79	4.3384
57.81	4.3390
57.82	4.3397
57.83	4.3403
57.85	4.3411
57.87	4.3416
57.88	4.3419
57.90	4.3425
57.92	4.3431
57.93	4.3435
57.95	4.3441
57.97	4.3447
57.99	4.3453
58.00	4.3457
58.02	4.3462
58.04	4.3467
58.05	4.3473
58.08	4.3475
58.09	4.3480
58.10	4.3483
58.12	4.3486
58.14	4.3489
58.15	4.3496
58.17	4.3503
58.19	4.3510
58.21	4.3517
58.23	4.3521
58.24	4.3528
58.25	4.3532
58.27	4.3537
58.28	4.3541
58.30	4.3547
58.32	4.3551
58.33	4.3558
58.35	4.3561
58.37	4.3565
58.38	4.3568
58.40	4.3571
58.42	4.3574
58.44	4.3579
58.45	4.3585
58.47	4.3590
58.49	4.3594
58.50	4.3601
58.52	4.3608
58.53	4.3616
58.55	4.3621
58.57	4.3627
58.59	4.3632
58.60	4.3637
58.62	4.3642
58.64	4.3646
58.65	4.3653
58.67	4.3659
58.69	4.3665
58.70	4.3670
58.72	4.3675
58.74	4.3680
58.75	4.3682
58.77	4.3689
58.78	4.3695
58.80	4.3699
58.82	4.3705
58.84	4.3712
58.85	4.3718
58.87	4.3726
58.89	4.3733
58.90	4.3738
58.92	4.3746
58.94	4.3752
58.95	4.3760
58.97	4.3766
58.99	4.3771
59.00	4.3777
59.02	4.3782
59.03	4.3788
59.05	4.3794
59.07	4.3797
59.08	4.3803
59.10	4.3806
59.12	4.3812
59.14	4.3817
59.15	4.3822
59.17	4.3828
59.18	4.3836
59.20	4.3842
59.22	4.3848
59.23	4.3855
59.25	4.3860
59.26	4.3865
59.28	4.3869
59.30	4.3876
59.32	4.3881
59.34	4.3889
59.35	4.3890
59.37	4.3898
59.39	4.3900
59.40	4.3905
59.42	4.3910
59.44	4.3913
59.45	4.3915
59.48	4.3919
59.49	4.3923
59.50	4.3928
59.52	4.3934
59.53	4.3940
59.55	4.3944
59.57	4.3951
59.58	4.3956
59.60	4.3962
59.62	4.3966
59.64	4.3972
59.65	4.3977
59.67	4.3981
59.69	4.3987
59.70	4.3989
59.72	4.3992
59.73	4.3994
59.75	4.3996
59.77	4.4001
59.78	4.4004
59.80	4.4007
59.82	4.4010
59.84	4.4016
59.85	4.4021
59.87	4.4026
59.88	4.4034
59.90	4.4039
59.92	4.4046
59.93	4.4052
59.95	4.4056
59.96	4.4062
59.98	4.4067
60.00	4.4070
60.02	4.4074
60.03	4.4080
60.05	4.4083
60.07	4.4089
60.08	4.4092
60.10	4.4095
60.12	4.4099
60.13	4.4104
60.15	4.4108
60.16	4.4113
60.18	4.4119
60.20	4.4126
60.22	4.4132
60.23	4.4139
60.25	4.4144
60.27	4.4149
60.28	4.4154
60.30	4.4160
60.32	4.4167
60.33	4.4172
60.35	4.4176
60.37	4.4184
60.38	4.4187
60.40	4.4195
60.41	4.4201
60.43	4.4205
60.45	4.4210
60.47	4.4214
60.48	4.4220
60.50	4.4226
60.52	4.4235
60.53	4.4243
60.55	4.4250
60.57	4.4258
60.58	4.4265
60.60	4.4271
60.61	4.4276
60.63	4.4282
60.65	4.4288
60.67	4.4294
60.68	4.4300
60.70	4.4305
60.71	4.4310
60.73	4.4316
60.75	4.4321
60.77	4.4329
60.79	4.4335
60.80	4.4338
60.81	4.4344
60.83	4.4349
60.84	4.4357
60.86	4.4363
60.88	4.4368
60.90	4.4371
60.92	4.4377
