Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\20%5mm.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
34.74	3.6988
34.75	3.6992
34.77	3.6998
34.79	3.7005
34.81	3.7011
34.83	3.7018
34.84	3.7023
34.86	3.7029
34.88	3.7034
34.89	3.7038
34.91	3.7044
34.93	3.7047
34.94	3.7052
34.96	3.7056
34.98	3.7059
34.99	3.7064
35.01	3.7069
35.03	3.7071
35.04	3.7074
35.05	3.7079
35.07	3.7085
35.09	3.7094
35.11	3.7104
35.13	3.7108
35.14	3.7114
35.15	3.7118
35.17	3.7124
35.19	3.7128
35.21	3.7132
35.23	3.7135
35.24	3.7137
35.26	3.7142
35.28	3.7146
35.30	3.7149
35.31	3.7154
35.33	3.7158
35.34	3.7161
35.35	3.7166
35.37	3.7171
35.39	3.7176
35.40	3.7182
35.42	3.7189
35.44	3.7195
35.45	3.7200
35.48	3.7206
35.49	3.7212
35.50	3.7217
35.52	3.7222
35.54	3.7226
35.55	3.7233
35.58	3.7239
35.59	3.7244
35.60	3.7249
35.62	3.7255
35.63	3.7260
35.65	3.7265
35.67	3.7271
35.69	3.7276
35.70	3.7279
35.73	3.7281
35.74	3.7282
35.75	3.7287
35.77	3.7292
35.79	3.7299
35.80	3.7305
35.83	3.7312
35.84	3.7318
35.85	3.7324
35.87	3.7331
35.89	3.7337
35.91	3.7342
35.93	3.7345
35.94	3.7350
35.95	3.7354
35.97	3.7358
35.99	3.7363
36.01	3.7367
36.02	3.7372
36.04	3.7375
36.05	3.7381
36.07	3.7385
36.09	3.7389
36.10	3.7396
36.13	3.7401
36.14	3.7406
36.15	3.7413
36.17	3.7417
36.19	3.7423
36.21	3.7429
36.23	3.7434
36.24	3.7440
36.25	3.7445
36.27	3.7450
36.29	3.7456
36.31	3.7461
36.32	3.7464
36.34	3.7470
36.36	3.7474
36.37	3.7476
36.39	3.7477
36.40	3.7480
36.42	3.7486
36.44	3.7490
36.45	3.7494
36.47	3.7500
36.49	3.7507
36.51	3.7515
36.52	3.7521
36.54	3.7528
36.56	3.7531
36.57	3.7537
36.59	3.7543
36.60	3.7547
36.62	3.7550
36.64	3.7556
36.66	3.7563
36.67	3.7566
36.69	3.7570
36.71	3.7574
36.73	3.7578
36.74	3.7582
36.75	3.7584
36.77	3.7590
36.79	3.7593
36.81	3.7598
36.82	3.7603
36.84	3.7611
36.86	3.7617
36.88	3.7623
36.89	3.7629
36.90	3.7635
36.92	3.7641
36.94	3.7648
36.95	3.7652
36.97	3.7658
36.99	3.7664
37.00	3.7669
37.02	3.7673
37.04	3.7677
37.05	3.7681
37.07	3.7683
37.09	3.7686
37.10	3.7691
37.13	3.7694
37.14	3.7699
37.15	3.7705
37.18	3.7711
37.19	3.7717
37.21	3.7725
37.22	3.7730
37.24	3.7733
37.25	3.7737
37.27	3.7742
37.29	3.7746
37.30	3.7752
37.32	3.7757
37.34	3.7762
37.35	3.7765
37.37	3.7769
37.39	3.7775
37.40	3.7780
37.42	3.7784
37.44	3.7788
37.45	3.7793
37.47	3.7798
37.49	3.7804
37.50	3.7808
37.52	3.7814
37.54	3.7820
37.56	3.7827
37.58	3.7831
37.59	3.7836
37.60	3.7839
37.62	3.7845
37.63	3.7849
37.65	3.7854
37.67	3.7858
37.69	3.7861
37.70	3.7865
37.72	3.7869
37.74	3.7872
37.75	3.7874
37.77	3.7878
37.78	3.7883
37.80	3.7888
37.82	3.7893
37.83	3.7896
37.85	3.7899
37.87	3.7905
37.88	3.7909
37.90	3.7914
37.92	3.7918
37.93	3.7924
37.95	3.7930
37.97	3.7938
37.99	3.7944
38.00	3.7949
38.02	3.7951
38.04	3.7955
38.05	3.7960
38.07	3.7965
38.08	3.7969
38.10	3.7973
38.12	3.7977
38.13	3.7983
38.15	3.7988
38.16	3.7993
38.18	3.7998
38.20	3.8003
38.22	3.8009
38.23	3.8016
38.25	3.8024
38.27	3.8029
38.29	3.8034
38.30	3.8039
38.32	3.8044
38.33	3.8049
38.35	3.8054
38.37	3.8060
38.39	3.8065
38.40	3.8068
38.42	3.8070
38.44	3.8073
38.46	3.8078
38.47	3.8081
38.49	3.8085
38.50	3.8088
38.52	3.8094
38.53	3.8099
38.55	3.8103
38.57	3.8109
38.58	3.8115
38.61	3.8121
38.63	3.8128
38.64	3.8137
38.65	3.8141
38.68	3.8145
38.69	3.8151
38.70	3.8156
38.72	3.8162
38.74	3.8167
38.76	3.8172
38.77	3.8178
38.79	3.8182
38.80	3.8187
38.83	3.8191
38.84	3.8196
38.85	3.8200
38.87	3.8203
38.88	3.8206
38.90	3.8209
38.91	3.8214
38.93	3.8221
38.95	3.8228
38.97	3.8234
38.99	3.8240
39.00	3.8245
39.02	3.8249
39.04	3.8256
39.05	3.8263
39.07	3.8267
39.09	3.8274
39.10	3.8280
39.12	3.8284
39.14	3.8289
39.15	3.8292
39.17	3.8296
39.18	3.8301
39.20	3.8304
39.22	3.8307
39.23	3.8312
39.25	3.8316
39.27	3.8322
39.29	3.8329
39.30	3.8335
39.32	3.8343
39.34	3.8350
39.36	3.8355
39.37	3.8361
39.39	3.8367
39.40	3.8372
39.42	3.8377
39.43	3.8383
39.45	3.8387
39.47	3.8393
39.49	3.8397
39.50	3.8402
39.52	3.8407
39.53	3.8413
39.55	3.8417
39.57	3.8421
39.58	3.8426
39.60	3.8429
39.62	3.8436
39.63	3.8444
39.65	3.8452
39.68	3.8459
39.69	3.8466
39.70	3.8471
39.72	3.8479
39.74	3.8483
39.75	3.8487
39.77	3.8492
39.78	3.8497
39.80	3.8500
39.82	3.8506
39.84	3.8512
39.85	3.8519
39.87	3.8525
39.89	3.8528
39.90	3.8532
39.92	3.8537
39.93	3.8541
39.95	3.8545
39.97	3.8551
39.99	3.8557
40.00	3.8563
40.02	3.8570
40.04	3.8579
40.05	3.8585
40.07	3.8591
40.09	3.8598
40.10	3.8602
40.12	3.8607
40.13	3.8614
40.15	3.8618
40.17	3.8621
40.19	3.8626
40.20	3.8629
40.22	3.8633
40.23	3.8638
40.25	3.8642
40.27	3.8644
40.28	3.8648
40.30	3.8654
40.32	3.8660
40.34	3.8667
40.35	3.8672
40.36	3.8681
40.38	3.8687
40.40	3.8693
40.42	3.8699
40.43	3.8704
40.45	3.8711
40.47	3.8717
40.49	3.8725
40.51	3.8729
40.52	3.8733
40.53	3.8738
40.55	3.8742
40.57	3.8746
40.58	3.8752
40.60	3.8754
40.62	3.8757
40.63	3.8762
40.65	3.8765
40.67	3.8772
40.68	3.8778
40.70	3.8782
40.72	3.8788
40.74	3.8796
40.75	3.8802
40.77	3.8808
40.79	3.8812
40.80	3.8815
40.82	3.8822
40.83	3.8827
40.85	3.8829
40.86	3.8834
40.88	3.8838
40.90	3.8842
40.92	3.8847
40.94	3.8851
40.95	3.8855
40.96	3.8859
40.98	3.8863
40.99	3.8868
41.02	3.8875
41.03	3.8881
41.05	3.8887
41.07	3.8892
41.08	3.8899
41.10	3.8904
41.12	3.8910
41.14	3.8915
41.15	3.8917
41.16	3.8921
41.18	3.8927
41.20	3.8931
41.22	3.8937
41.23	3.8941
41.24	3.8947
41.27	3.8951
41.28	3.8956
41.30	3.8960
41.31	3.8966
41.33	3.8972
41.35	3.8978
41.36	3.8983
41.38	3.8991
41.39	3.8996
41.41	3.9003
41.43	3.9009
41.45	3.9015
41.47	3.9022
41.48	3.9029
41.49	3.9034
41.52	3.9042
41.53	3.9049
41.55	3.9054
41.57	3.9058
41.58	3.9062
41.59	3.9066
41.62	3.9071
41.63	3.9074
41.65	3.9078
41.66	3.9084
41.68	3.9089
41.70	3.9093
41.72	3.9100
41.73	3.9106
41.74	3.9114
41.77	3.9121
41.78	3.9126
41.80	3.9132
41.82	3.9138
41.83	3.9142
41.85	3.9147
41.87	3.9151
41.88	3.9156
41.90	3.9159
41.92	3.9166
41.93	3.9171
41.95	3.9176
41.97	3.9180
41.99	3.9185
42.00	3.9188
42.02	3.9195
42.03	3.9199
42.05	3.9205
42.07	3.9212
42.08	3.9220
42.09	3.9228
42.11	3.9234
42.13	3.9241
42.15	3.9244
42.16	3.9250
42.18	3.9258
42.20	3.9261
42.22	3.9267
42.23	3.9271
42.25	3.9273
42.26	3.9280
42.28	3.9284
42.30	3.9287
42.31	3.9293
42.33	3.9299
42.35	3.9304
42.36	3.9309
42.38	3.9315
42.40	3.9322
42.42	3.9328
42.43	3.9334
42.45	3.9341
42.46	3.9347
42.48	3.9354
42.50	3.9359
42.52	3.9364
42.53	3.9372
42.55	3.9378
42.56	3.9383
42.58	3.9389
42.59	3.9393
42.61	3.9397
42.63	3.9400
42.65	3.9404
42.66	3.9409
42.68	3.9414
42.70	3.9419
42.72	3.9425
42.73	3.9430
42.75	3.9433
42.76	3.9439
42.78	3.9447
42.80	3.9452
42.81	3.9458
42.83	3.9463
42.85	3.9469
42.87	3.9475
42.88	3.9481
42.90	3.9485
42.92	3.9490
42.93	3.9494
42.95	3.9500
42.97	3.9504
42.99	3.9506
43.00	3.9510
43.02	3.9516
43.03	3.9520
43.05	3.9524
43.06	3.9529
43.08	3.9533
43.09	3.9540
43.11	3.9547
43.13	3.9554
43.15	3.9561
43.16	3.9569
43.18	3.9576
43.20	3.9582
43.21	3.9589
43.23	3.9592
43.24	3.9598
43.26	3.9603
43.27	3.9607
43.30	3.9610
43.32	3.9616
43.33	3.9620
43.35	3.9624
43.36	3.9630
43.38	3.9634
43.39	3.9640
43.41	3.9643
43.43	3.9649
43.45	3.9656
43.46	3.9662
43.48	3.9669
43.49	3.9677
43.52	3.9684
43.53	3.9689
43.55	3.9696
43.56	3.9702
43.58	3.9706
43.59	3.9711
43.61	3.9717
43.63	3.9723
43.65	3.9729
43.67	3.9732
43.68	3.9739
43.70	3.9744
43.71	3.9748
43.73	3.9753
43.74	3.9760
43.76	3.9765
43.78	3.9771
43.80	3.9775
43.81	3.9781
43.83	3.9787
43.84	3.9794
43.86	3.9801
43.88	3.9807
43.89	3.9813
43.91	3.9818
43.93	3.9824
43.94	3.9831
43.96	3.9838
43.98	3.9842
43.99	3.9845
44.01	3.9850
44.02	3.9852
44.05	3.9855
44.06	3.9858
44.08	3.9861
44.09	3.9865
44.11	3.9870
44.13	3.9876
44.14	3.9883
44.16	3.9893
44.18	3.9897
44.20	3.9904
44.21	3.9908
44.23	3.9912
44.24	3.9917
44.26	3.9926
44.27	3.9933
44.29	3.9936
44.31	3.9939
44.33	3.9941
44.34	3.9946
44.36	3.9952
44.38	3.9957
44.39	3.9961
44.41	3.9966
44.43	3.9970
44.44	3.9975
44.45	3.9980
44.48	3.9982
44.49	3.9988
44.51	3.9996
44.53	4.0003
44.55	4.0009
44.56	4.0014
44.58	4.0019
44.59	4.0027
44.61	4.0031
44.63	4.0038
44.65	4.0043
44.66	4.0049
44.67	4.0053
44.69	4.0060
44.71	4.0064
44.73	4.0067
44.74	4.0070
44.76	4.0075
44.77	4.0080
44.79	4.0084
44.81	4.0088
44.83	4.0095
44.84	4.0102
44.86	4.0107
44.88	4.0114
44.89	4.0119
44.91	4.0125
44.93	4.0130
44.94	4.0134
44.95	4.0139
44.97	4.0144
44.99	4.0149
45.01	4.0155
45.02	4.0161
45.04	4.0166
45.05	4.0172
45.08	4.0176
45.09	4.0180
45.10	4.0184
45.12	4.0188
45.14	4.0191
45.16	4.0197
45.18	4.0202
45.19	4.0209
45.21	4.0214
45.22	4.0220
45.24	4.0227
45.26	4.0233
45.28	4.0237
45.29	4.0243
45.31	4.0247
45.33	4.0251
45.34	4.0256
45.35	4.0263
45.37	4.0267
45.39	4.0274
45.41	4.0280
45.43	4.0284
45.44	4.0290
45.45	4.0295
45.48	4.0299
45.50	4.0302
45.50	4.0310
45.51	4.0314
45.54	4.0319
45.55	4.0326
45.57	4.0333
45.59	4.0339
45.61	4.0345
45.63	4.0350
45.64	4.0358
45.66	4.0365
45.68	4.0371
45.69	4.0378
45.71	4.0383
45.73	4.0388
45.74	4.0392
45.75	4.0398
45.78	4.0405
45.80	4.0410
45.81	4.0414
45.83	4.0418
45.84	4.0423
45.85	4.0427
45.87	4.0433
45.89	4.0440
45.90	4.0448
45.92	4.0451
45.94	4.0459
45.95	4.0465
45.98	4.0470
45.99	4.0477
46.01	4.0481
46.02	4.0486
46.03	4.0491
46.05	4.0498
46.08	4.0502
46.09	4.0509
46.10	4.0514
46.13	4.0519
46.14	4.0522
46.16	4.0528
46.18	4.0531
46.20	4.0536
46.21	4.0542
46.23	4.0548
46.24	4.0554
46.26	4.0562
46.27	4.0567
46.29	4.0572
46.31	4.0576
46.33	4.0581
46.34	4.0585
46.35	4.0591
46.38	4.0596
46.39	4.0602
46.40	4.0607
46.42	4.0612
46.44	4.0616
46.46	4.0621
46.48	4.0625
46.49	4.0629
46.50	4.0633
46.52	4.0641
46.54	4.0644
46.56	4.0651
46.58	4.0656
46.59	4.0661
46.61	4.0668
46.63	4.0675
46.64	4.0682
46.65	4.0687
46.68	4.0691
46.70	4.0697
46.71	4.0702
46.72	4.0705
46.74	4.0708
46.76	4.0713
46.77	4.0717
46.79	4.0722
46.80	4.0728
46.82	4.0731
46.83	4.0736
46.85	4.0742
46.88	4.0749
46.89	4.0755
46.91	4.0763
46.92	4.0771
46.94	4.0779
46.96	4.0781
46.98	4.0785
46.99	4.0793
47.01	4.0799
47.02	4.0804
47.04	4.0810
47.06	4.0813
47.08	4.0818
47.09	4.0825
47.11	4.0830
47.13	4.0835
47.15	4.0840
47.16	4.0843
47.18	4.0848
47.19	4.0853
47.21	4.0857
47.23	4.0862
47.24	4.0868
47.25	4.0873
47.27	4.0879
47.29	4.0887
47.31	4.0895
47.33	4.0900
47.34	4.0904
47.36	4.0912
47.38	4.0915
47.39	4.0919
47.40	4.0925
47.42	4.0930
47.44	4.0935
47.46	4.0941
47.48	4.0947
47.49	4.0951
47.51	4.0955
47.52	4.0958
47.53	4.0963
47.55	4.0967
47.58	4.0972
47.59	4.0978
47.60	4.0984
47.62	4.0991
47.64	4.0996
47.66	4.1003
47.67	4.1009
47.69	4.1017
47.70	4.1024
47.73	4.1030
47.74	4.1037
47.76	4.1041
47.77	4.1045
47.79	4.1050
47.80	4.1053
47.83	4.1057
47.84	4.1063
47.86	4.1070
47.87	4.1075
47.89	4.1078
47.91	4.1084
47.93	4.1089
47.94	4.1097
47.95	4.1103
47.98	4.1112
47.99	4.1121
48.01	4.1125
48.02	4.1131
48.04	4.1136
48.06	4.1142
48.08	4.1149
48.09	4.1154
48.11	4.1160
48.13	4.1166
48.14	4.1169
48.15	4.1175
48.17	4.1178
48.19	4.1184
48.20	4.1188
48.22	4.1192
48.24	4.1197
48.26	4.1202
48.28	4.1210
48.29	4.1217
48.31	4.1223
48.33	4.1230
48.34	4.1238
48.35	4.1245
48.37	4.1251
48.39	4.1255
48.41	4.1260
48.43	4.1267
48.45	4.1271
48.46	4.1276
48.47	4.1281
48.48	4.1286
48.50	4.1289
48.52	4.1293
48.54	4.1297
48.55	4.1301
48.57	4.1307
48.59	4.1311
48.60	4.1316
48.62	4.1322
48.64	4.1331
48.65	4.1337
48.68	4.1345
48.69	4.1352
48.70	4.1355
48.72	4.1359
48.74	4.1366
48.76	4.1370
48.77	4.1376
48.79	4.1382
48.80	4.1386
48.82	4.1390
48.84	4.1395
48.85	4.1398
48.88	4.1401
48.89	4.1407
48.90	4.1410
48.92	4.1412
48.94	4.1418
48.95	4.1423
48.97	4.1430
48.98	4.1437
49.00	4.1442
49.02	4.1449
49.04	4.1453
49.06	4.1457
49.07	4.1464
49.09	4.1467
49.11	4.1471
49.12	4.1476
49.14	4.1479
49.16	4.1482
49.17	4.1486
49.19	4.1490
49.21	4.1494
49.23	4.1497
49.24	4.1501
49.25	4.1504
49.27	4.1509
49.29	4.1515
49.30	4.1520
49.33	4.1527
49.34	4.1533
49.35	4.1538
49.38	4.1542
49.39	4.1548
49.40	4.1553
49.42	4.1558
49.44	4.1564
49.45	4.1568
49.47	4.1572
49.48	4.1577
49.50	4.1579
49.52	4.1583
49.54	4.1585
49.55	4.1589
49.57	4.1595
49.58	4.1600
49.60	4.1604
49.63	4.1611
49.64	4.1619
49.66	4.1626
49.67	4.1633
49.69	4.1639
49.70	4.1645
49.72	4.1652
49.73	4.1659
49.75	4.1665
49.77	4.1671
49.78	4.1678
49.80	4.1680
49.82	4.1685
49.83	4.1690
49.85	4.1696
49.87	4.1700
49.89	4.1704
49.91	4.1712
49.92	4.1713
49.93	4.1720
49.95	4.1726
49.98	4.1731
49.99	4.1742
50.01	4.1749
50.02	4.1752
50.04	4.1760
50.05	4.1767
50.07	4.1771
50.09	4.1784
50.10	4.1789
50.12	4.1791
50.14	4.1796
50.15	4.1804
50.17	4.1812
50.19	4.1818
50.20	4.1816
50.22	4.1819
50.24	4.1823
50.25	4.1830
50.27	4.1830
50.29	4.1836
50.30	4.1841
50.32	4.1850
50.34	4.1856
50.35	4.1861
50.38	4.1869
50.39	4.1875
50.40	4.1881
50.42	4.1885
50.43	4.1890
50.45	4.1896
50.47	4.1899
50.49	4.1905
50.50	4.1910
50.52	4.1916
50.54	4.1921
50.55	4.1925
50.57	4.1930
50.59	4.1934
50.60	4.1936
50.62	4.1941
50.64	4.1947
50.65	4.1953
50.67	4.1959
50.69	4.1964
50.70	4.1970
50.72	4.1976
50.74	4.1981
50.75	4.1989
50.77	4.1995
50.79	4.2001
50.80	4.2009
50.82	4.2012
50.84	4.2017
50.85	4.2020
50.87	4.2025
50.89	4.2030
50.90	4.2033
50.92	4.2037
50.94	4.2043
50.95	4.2048
50.97	4.2054
50.99	4.2061
51.00	4.2065
51.02	4.2074
51.04	4.2081
51.05	4.2088
51.07	4.2093
51.09	4.2101
51.10	4.2105
51.12	4.2112
51.13	4.2118
51.15	4.2121
51.17	4.2129
51.19	4.2136
51.20	4.2140
51.22	4.2147
51.24	4.2152
51.25	4.2155
51.27	4.2160
51.29	4.2163
51.30	4.2168
51.32	4.2174
51.33	4.2178
51.35	4.2185
51.37	4.2191
51.38	4.2198
51.40	4.2204
51.42	4.2209
51.43	4.2216
51.45	4.2222
51.47	4.2228
51.48	4.2234
51.50	4.2238
51.52	4.2244
51.54	4.2249
51.55	4.2253
51.57	4.2257
51.59	4.2263
51.60	4.2267
51.62	4.2273
51.64	4.2276
51.65	4.2281
51.67	4.2287
51.69	4.2293
51.70	4.2300
51.72	4.2306
51.74	4.2313
51.75	4.2317
51.77	4.2323
51.78	4.2329
51.80	4.2334
51.82	4.2341
51.83	4.2348
51.85	4.2353
51.87	4.2359
51.88	4.2367
51.90	4.2371
51.92	4.2376
51.93	4.2381
51.95	4.2386
51.97	4.2391
51.98	4.2397
52.00	4.2402
52.02	4.2408
52.04	4.2415
52.05	4.2423
52.07	4.2430
52.09	4.2436
52.10	4.2442
52.12	4.2448
52.14	4.2455
52.15	4.2462
52.17	4.2467
52.18	4.2472
52.20	4.2477
52.21	4.2481
52.23	4.2486
52.25	4.2490
52.27	4.2497
52.28	4.2503
52.30	4.2509
52.32	4.2517
52.33	4.2521
52.35	4.2527
52.37	4.2533
52.38	4.2542
52.40	4.2548
52.42	4.2555
52.43	4.2562
52.45	4.2569
52.47	4.2574
52.49	4.2580
52.50	4.2586
52.52	4.2591
52.54	4.2596
52.55	4.2601
52.57	4.2607
52.59	4.2612
52.60	4.2616
52.62	4.2621
52.63	4.2628
52.65	4.2632
52.67	4.2637
52.68	4.2641
52.70	4.2647
52.72	4.2652
52.73	4.2659
52.75	4.2667
52.77	4.2672
52.78	4.2679
52.80	4.2686
52.81	4.2692
52.83	4.2698
52.85	4.2702
52.87	4.2708
52.88	4.2711
52.90	4.2714
52.92	4.2718
52.94	4.2723
52.95	4.2722
52.97	4.2725
52.99	4.2728
53.00	4.2733
53.02	4.2737
53.03	4.2740
53.05	4.2746
53.07	4.2752
53.08	4.2758
53.10	4.2762
53.12	4.2768
53.13	4.2772
53.15	4.2776
53.16	4.2782
53.19	4.2785
53.20	4.2790
53.22	4.2796
53.23	4.2801
53.25	4.2805
53.27	4.2809
53.28	4.2813
53.30	4.2818
53.32	4.2823
53.33	4.2826
53.34	4.2832
53.36	4.2838
53.38	4.2844
53.40	4.2851
53.42	4.2858
53.43	4.2865
53.45	4.2872
53.47	4.2876
53.48	4.2880
53.50	4.2886
53.52	4.2892
53.53	4.2896
53.55	4.2902
53.57	4.2908
53.59	4.2912
53.60	4.2918
53.62	4.2926
53.63	4.2929
53.65	4.2935
53.67	4.2940
53.68	4.2945
53.70	4.2950
53.71	4.2955
53.73	4.2964
53.75	4.2970
53.77	4.2977
53.78	4.2983
53.80	4.2990
53.82	4.2997
53.83	4.3001
53.85	4.3009
53.87	4.3016
53.88	4.3020
53.90	4.3026
53.91	4.3034
53.93	4.3040
53.95	4.3044
53.97	4.3049
53.98	4.3055
54.00	4.3061
54.01	4.3065
54.03	4.3066
54.05	4.3072
54.07	4.3079
54.08	4.3085
54.09	4.3092
54.12	4.3102
54.14	4.3106
54.15	4.3113
54.16	4.3120
54.18	4.3125
54.20	4.3131
54.21	4.3137
54.23	4.3140
54.25	4.3146
54.26	4.3153
54.28	4.3158
54.30	4.3163
54.32	4.3169
54.33	4.3174
54.35	4.3177
54.36	4.3182
54.38	4.3186
54.40	4.3191
54.42	4.3197
54.43	4.3203
54.45	4.3210
54.47	4.3215
54.48	4.3224
54.50	4.3229
54.52	4.3233
54.54	4.3238
54.55	4.3243
54.57	4.3248
54.58	4.3252
54.60	4.3257
54.62	4.3261
54.63	4.3265
54.65	4.3270
54.67	4.3276
54.68	4.3280
54.70	4.3283
54.71	4.3287
54.73	4.3291
54.75	4.3297
54.76	4.3305
54.78	4.3312
54.80	4.3318
54.82	4.3324
54.83	4.3330
54.85	4.3336
54.87	4.3342
54.88	4.3346
54.90	4.3350
54.92	4.3357
54.93	4.3361
54.95	4.3363
54.96	4.3368
54.98	4.3374
55.00	4.3378
55.01	4.3384
55.03	4.3387
55.05	4.3391
55.06	4.3395
55.08	4.3401
55.09	4.3408
55.11	4.3413
55.13	4.3419
55.15	4.3423
55.16	4.3429
55.18	4.3435
55.19	4.3441
55.21	4.3446
55.23	4.3452
55.25	4.3458
55.26	4.3463
55.28	4.3467
55.30	4.3471
55.31	4.3477
55.33	4.3481
55.35	4.3486
55.36	4.3488
55.38	4.3491
55.40	4.3497
55.41	4.3504
55.44	4.3512
55.46	4.3518
55.47	4.3524
55.47	4.3533
55.48	4.3539
55.50	4.3545
55.52	4.3549
55.54	4.3557
55.55	4.3564
55.57	4.3566
55.59	4.3571
55.62	4.3576
55.63	4.3581
55.65	4.3586
55.67	4.3589
55.68	4.3595
55.70	4.3599
55.71	4.3603
55.73	4.3605
55.75	4.3610
55.77	4.3617
55.78	4.3623
55.80	4.3630
55.81	4.3638
55.83	4.3644
55.85	4.3652
55.87	4.3658
55.88	4.3665
55.90	4.3672
55.91	4.3678
55.93	4.3682
55.95	4.3688
55.96	4.3691
55.98	4.3693
56.00	4.3697
56.01	4.3702
56.03	4.3707
56.05	4.3713
56.07	4.3719
56.08	4.3724
56.10	4.3731
56.11	4.3736
56.13	4.3744
56.15	4.3750
56.17	4.3754
56.18	4.3760
56.20	4.3768
56.22	4.3774
56.23	4.3779
56.25	4.3785
56.26	4.3791
56.28	4.3797
56.30	4.3802
56.32	4.3808
56.33	4.3810
56.34	4.3814
56.36	4.3817
56.38	4.3822
56.40	4.3828
56.41	4.3836
56.43	4.3842
56.45	4.3850
56.46	4.3856
56.48	4.3862
56.50	4.3869
56.51	4.3876
56.53	4.3882
56.55	4.3887
56.57	4.3893
56.58	4.3899
56.60	4.3906
56.61	4.3914
56.63	4.3920
56.65	4.3925
56.66	4.3929
56.68	4.3933
56.70	4.3938
56.72	4.3944
56.73	4.3950
56.75	4.3954
56.77	4.3959
56.78	4.3964
56.80	4.3972
56.81	4.3980
56.83	4.3987
56.84	4.3994
56.86	4.3999
56.88	4.4004
56.90	4.4009
56.91	4.4013
56.93	4.4016
56.95	4.4024
56.96	4.4029
56.98	4.4033
57.00	4.4039
57.01	4.4044
57.03	4.4048
57.05	4.4051
57.07	4.4056
57.08	4.4063
57.10	4.4068
57.11	4.4075
57.13	4.4082
57.15	4.4089
57.16	4.4096
57.18	4.4101
57.20	4.4105
57.22	4.4111
57.23	4.4116
57.25	4.4120
57.26	4.4125
57.28	4.4129
57.30	4.4135
57.31	4.4138
57.33	4.4142
57.34	4.4149
57.36	4.4156
57.38	4.4161
57.40	4.4166
57.42	4.4169
57.43	4.4175
57.45	4.4182
57.46	4.4188
57.48	4.4196
57.50	4.4203
57.51	4.4211
57.53	4.4218
57.55	4.4225
57.56	4.4232
57.58	4.4237
57.59	4.4244
57.61	4.4249
57.63	4.4257
57.64	4.4262
57.66	4.4267
57.68	4.4270
57.70	4.4274
57.71	4.4280
57.73	4.4284
57.75	4.4289
57.76	4.4294
57.78	4.4301
57.80	4.4308
57.81	4.4317
57.83	4.4324
57.84	4.4330
57.86	4.4336
57.88	4.4342
57.90	4.4349
57.91	4.4355
57.93	4.4362
57.95	4.4369
57.96	4.4373
57.98	4.4380
58.00	4.4386
58.01	4.4390
58.03	4.4392
58.05	4.4397
58.06	4.4400
58.08	4.4405
58.09	4.4410
58.11	4.4417
58.13	4.4423
58.15	4.4430
58.17	4.4438
58.18	4.4442
58.19	4.4449
58.21	4.4454
58.23	4.4459
58.25	4.4463
58.26	4.4469
58.28	4.4473
58.30	4.4477
58.31	4.4482
58.33	4.4486
58.34	4.4490
58.36	4.4493
58.38	4.4498
58.40	4.4501
58.41	4.4507
58.43	4.4512
58.45	4.4518
58.46	4.4525
58.48	4.4531
58.49	4.4539
58.51	4.4544
58.53	4.4551
58.55	4.4558
58.57	4.4564
58.58	4.4570
58.59	4.4573
58.61	4.4578
58.63	4.4583
58.64	4.4588
58.66	4.4593
58.68	4.4597
58.69	4.4600
58.71	4.4605
58.73	4.4610
58.75	4.4615
58.76	4.4619
58.78	4.4624
58.80	4.4632
58.81	4.4639
58.83	4.4648
58.84	4.4658
58.86	4.4664
58.88	4.4672
58.89	4.4678
58.91	4.4681
58.93	4.4686
58.94	4.4693
58.96	4.4698
58.98	4.4705
58.99	4.4709
59.01	4.4714
59.03	4.4721
59.05	4.4729
59.06	4.4732
59.08	4.4738
59.09	4.4745
59.11	4.4751
59.13	4.4758
59.14	4.4766
59.16	4.4771
59.18	4.4779
59.20	4.4786
59.21	4.4793
59.23	4.4800
59.24	4.4807
59.26	4.4813
59.28	4.4819
59.30	4.4827
59.31	4.4831
59.33	4.4838
59.34	4.4841
59.36	4.4844
59.38	4.4851
59.40	4.4857
59.41	4.4862
59.43	4.4866
59.44	4.4872
59.46	4.4877
59.48	4.4884
59.49	4.4892
59.51	4.4899
59.53	4.4906
59.54	4.4911
59.56	4.4916
59.58	4.4921
59.59	4.4926
59.61	4.4932
59.63	4.4937
59.64	4.4943
59.66	4.4945
59.68	4.4950
59.70	4.4956
59.71	4.4963
59.73	4.4968
59.74	4.4974
59.76	4.4976
59.78	4.4981
59.80	4.4987
59.81	4.4992
59.83	4.4999
59.84	4.5005
59.86	4.5011
59.88	4.5018
59.89	4.5025
59.91	4.5031
59.93	4.5036
59.94	4.5039
59.96	4.5044
59.97	4.5048
59.99	4.5051
60.01	4.5055
60.02	4.5061
60.04	4.5065
60.06	4.5071
60.08	4.5076
60.09	4.5080
60.11	4.5082
60.13	4.5086
60.15	4.5092
60.16	4.5099
60.18	4.5107
60.19	4.5113
60.21	4.5118
60.23	4.5124
60.25	4.5130
60.26	4.5137
60.27	4.5143
60.29	4.5150
60.31	4.5153
60.33	4.5159
60.34	4.5164
60.36	4.5167
60.38	4.5172
60.39	4.5177
60.41	4.5180
60.43	4.5186
60.44	4.5191
60.45	4.5197
60.48	4.5204
60.49	4.5210
